block_num,con_num,trial,forced_choice,show_points,even_uneven,num_segments,selected_segment,selected_prob,win,RT
2,3,22,0,1,0,4,4,0.65,0,1.40699541848153
2,3,23,0,1,0,4,3,0.56,1,3.04831805545837
2,3,24,0,1,0,4,4,0.65,0,1.31476242328063
2,3,25,0,1,0,4,4,0.65,1,1.40130270179361
2,3,26,0,1,0,4,4,0.65,1,1.59422656241804
2,3,27,0,1,0,4,4,0.65,1,2.39598460914567
2,3,28,0,1,0,4,4,0.65,1,1.98452841723338
2,3,29,0,1,0,4,4,0.65,1,2.39055784279481
2,3,30,0,1,0,4,4,0.65,1,1.81572268018499
2,3,31,0,1,0,4,4,0.65,1,1.73607204342261
2,3,32,0,1,0,4,4,0.65,1,2.07354163797572
2,3,33,0,1,0,4,4,0.65,1,1.62431422062218
2,3,34,0,1,0,4,1,0.43,0,1.36208460014313
3,8,1,1,0,0,8,3,0.42,1,1.99135587364435
3,8,2,1,0,0,8,8,0.51,1,1.2165617053397
3,8,3,1,0,0,8,3,0.42,0,1.08111924724653
3,8,4,1,0,0,8,2,0.38,1,1.50048329867423
3,8,5,1,0,0,8,1,0.34,0,2.17989865504205
3,8,6,1,0,0,8,8,0.51,1,1.58891933783889
3,8,7,1,0,0,8,7,0.69,1,1.4149419167079
3,8,8,1,0,0,8,3,0.42,1,1.99495872482657
3,8,9,0,0,0,8,3,0.42,1,1.37591520277783
3,8,10,0,0,0,8,2,0.38,1,1.93194640940055
3,8,11,0,0,0,8,3,0.42,0,1.13240048615262
3,8,12,0,0,0,8,7,0.69,0,0.931678044144064
3,8,13,0,0,0,8,7,0.69,1,1.41410029539838
3,8,14,0,0,0,8,8,0.51,0,1.87642627349123
3,8,15,0,0,0,8,3,0.42,0,2.64822435425594
3,8,16,0,0,0,8,2,0.38,0,1.30427868384868
3,8,17,0,0,0,8,7,0.69,1,2.31305171037093
3,8,18,0,0,0,8,2,0.38,1,3.52464700490236
3,8,19,0,0,0,8,7,0.69,0,1.83179227309301
3,8,20,0,0,0,8,8,0.51,0,1.31736124539748
3,8,21,0,0,0,8,3,0.42,0,1.51222946913913
3,8,22,0,0,0,8,2,0.38,0,1.66545344004408
3,8,23,0,0,0,8,7,0.69,0,1.44783065188676
3,8,24,0,0,0,8,1,0.34,1,1.64872667053714
3,8,25,0,0,0,8,7,0.69,0,1.54544815141708
3,8,26,0,0,0,8,6,0.56,1,1.38760401774198
3,8,27,0,0,0,8,5,0.46,1,2.19556826679036
3,8,28,0,0,0,8,6,0.56,1,2.04972749948502
3,8,29,0,0,0,8,5,0.46,0,1.61446531955153
3,8,30,0,0,0,8,7,0.69,0,1.68374783499166
3,8,31,0,0,0,8,7,0.69,0,1.11972273606807
3,8,32,0,0,0,8,3,0.42,0,1.08066191058606
3,8,33,0,0,0,8,2,0.38,0,1.79414934385568
3,8,34,0,0,0,8,5,0.46,0,1.0300124916248
3,8,35,0,0,0,8,8,0.51,0,1.39741427870467
3,8,36,0,0,0,8,7,0.69,1,2.11087756231427
3,8,37,0,0,0,8,1,0.34,1,2.9311331640929
3,8,38,0,0,0,8,8,0.51,1,1.24327502958477
4,2,1,1,1,1,8,6,0.38,0,3.415335257072
4,2,2,1,1,1,8,7,0.34,0,1.38414666894823
4,2,3,1,1,1,8,4,0.46,0,1.25633766781539
4,2,4,1,1,1,8,5,0.69,1,1.26587956352159
4,2,5,1,1,1,8,2,0.56,1,1.54057290637866
4,2,6,1,1,1,8,3,0.51,0,1.55543681886047
4,2,7,1,1,1,8,1,0.64,1,1.18320718081668
4,2,8,1,1,1,8,8,0.42,1,0.900698352605104
4,2,9,0,1,1,8,1,0.64,1,2.62608168553561
4,2,10,0,1,1,8,2,0.56,0,2.3788478965871
4,2,11,0,1,1,8,3,0.51,0,1.85679035587236
4,2,12,0,1,1,8,4,0.46,1,2.04744262434542
4,2,13,0,1,1,8,5,0.69,1,2.84783137636259
4,2,14,0,1,1,8,8,0.42,1,10.8484819121659
4,2,15,0,1,1,8,7,0.34,0,1.8970722570084
4,2,16,0,1,1,8,5,0.69,0,1.71370991365984
4,2,17,0,1,1,8,6,0.38,0,1.93109814682975
4,2,18,0,1,1,8,4,0.46,0,1.93201372632757
4,2,19,0,1,1,8,3,0.51,0,1.42311995150521
4,2,20,0,1,1,8,2,0.56,1,1.34500705497339
4,2,21,0,1,1,8,6,0.38,0,0.996572838164866
4,2,22,0,1,1,8,7,0.34,0,1.51485153567046
4,2,23,0,1,1,8,8,0.42,1,1.4941291785799
4,2,24,0,1,1,8,1,0.64,0,2.56250969739631
4,2,25,0,1,1,8,2,0.56,1,1.56022361526266
4,2,26,0,1,1,8,3,0.51,1,4.89396025054157
4,2,27,0,1,1,8,6,0.38,0,1.62952937465161
4,2,28,0,1,1,8,7,0.34,1,3.74925814755261
4,2,29,0,1,1,8,8,0.42,1,1.88284921972081
4,2,30,0,1,1,8,3,0.51,1,1.28210220579058
4,2,31,0,1,1,8,4,0.46,1,1.94585278164595
4,2,32,0,1,1,8,5,0.69,1,1.36162575427443
4,2,33,0,1,1,8,8,0.42,1,1.85771801089868
4,2,34,0,1,1,8,1,0.64,1,1.5592277366668
4,2,35,0,1,1,8,2,0.56,1,2.17701637418941
4,2,36,0,1,1,8,5,0.69,1,1.7762223277241
4,2,37,0,1,1,8,3,0.51,0,1.95533913280815
4,2,38,0,1,1,8,6,0.38,1,1.12628967594355
5,7,1,1,0,0,4,2,0.65,0,2.5149321355857
5,7,2,1,0,0,4,1,0.56,1,1.28478887304664
5,7,3,1,0,0,4,3,0.36,0,0.966127461288124
5,7,4,1,0,0,4,3,0.36,0,1.56866216659546
5,7,5,0,0,0,4,1,0.56,0,2.04214536165819
5,7,6,0,0,0,4,2,0.65,0,1.50477894768119
5,7,7,0,0,0,4,2,0.65,1,1.84156781854108
5,7,8,0,0,0,4,3,0.36,0,1.62895641988143
5,7,9,0,0,0,4,1,0.56,1,4.23023956036195
5,7,10,0,0,0,4,3,0.36,1,2.17308508511633
5,7,11,0,0,0,4,4,0.43,0,1.04512514732778
5,7,12,0,0,0,4,2,0.65,1,2.86638840008527
5,7,13,0,0,0,4,4,0.43,1,3.19598847348243
5,7,14,0,0,0,4,2,0.65,0,1.69746463093907
5,7,15,0,0,0,4,4,0.43,1,2.06168196257204
5,7,16,0,0,0,4,1,0.56,1,1.21218847529963
5,7,17,0,0,0,4,2,0.65,0,2.09595659561455
5,7,18,0,0,0,4,4,0.43,1,1.4931411491707
5,7,19,0,0,0,4,3,0.36,0,1.65690470580012
5,7,20,0,0,0,4,1,0.56,0,1.55010423669592
5,7,21,0,0,0,4,3,0.36,1,0.760071531869471
5,7,22,0,0,0,4,1,0.56,0,1.47959762765095
5,7,23,0,0,0,4,2,0.65,0,2.16332372790202
5,7,24,0,0,0,4,4,0.43,1,1.53030983638018
5,7,25,0,0,0,4,3,0.36,0,1.414095163811
5,7,26,0,0,0,4,1,0.56,1,4.49206135002896
5,7,27,0,0,0,4,2,0.65,1,9.24518528068438
5,7,28,0,0,0,4,3,0.36,0,1.59837248316035
5,7,29,0,0,0,4,1,0.56,0,1.51543354708701
5,7,30,0,0,0,4,3,0.36,1,2.17958078347147
5,7,31,0,0,0,4,1,0.56,1,6.7929729456082
5,7,32,0,0,0,4,1,0.56,0,3.71084695216268
5,7,33,0,0,0,4,2,0.65,0,2.17866067495197
5,7,34,0,0,0,4,4,0.43,1,1.79906654870138
6,6,1,1,0,1,8,3,0.69,0,1.82844752259552
6,6,2,1,0,1,8,4,0.56,1,2.24622493004426
6,6,3,1,0,1,8,8,0.42,1,1.2568559832871
6,6,4,1,0,1,8,2,0.38,0,1.06085151061416
6,6,5,1,0,1,8,7,0.64,0,1.5491237542592
6,6,6,1,0,1,8,5,0.34,1,1.23716663429514
6,6,7,1,0,1,8,1,0.51,0,1.00772673496976
6,6,8,1,0,1,8,6,0.46,1,1.33375746477395
6,6,9,0,0,1,8,4,0.56,1,1.8950566528365
6,6,10,0,0,1,8,5,0.34,1,1.22951868828386
6,6,11,0,0,1,8,3,0.69,0,1.69414795516059
6,6,12,0,0,1,8,2,0.38,1,2.32693000836298
6,6,13,0,0,1,8,6,0.46,0,1.41458570677787
6,6,14,0,0,1,8,8,0.42,0,1.54241191502661
6,6,15,0,0,1,8,1,0.51,0,2.60429764166474
6,6,16,0,0,1,8,4,0.56,0,10.380124818068
6,6,17,0,0,1,8,3,0.69,0,1.01634942833334
6,6,18,0,0,1,8,2,0.38,0,1.59679006645456
6,6,19,0,0,1,8,1,0.51,0,1.43717001518235
6,6,20,0,0,1,8,5,0.34,0,2.02780519798398
6,6,21,0,0,1,8,7,0.64,0,1.24071786506101
6,6,22,0,0,1,8,6,0.46,0,1.7508052457124
6,6,23,0,0,1,8,4,0.56,0,1.0943267843686
6,6,24,0,0,1,8,3,0.69,1,1.20795138878748
6,6,25,0,0,1,8,2,0.38,1,1.54731130972505
6,6,26,0,0,1,8,6,0.46,0,1.33022223273292
6,6,27,0,0,1,8,6,0.46,1,10.2136522559449
6,6,28,0,0,1,8,5,0.34,1,1.24374263035133
6,6,29,0,0,1,8,7,0.64,0,1.72585183987394
6,6,30,0,0,1,8,8,0.42,1,1.55001095822081
6,6,31,0,0,1,8,1,0.51,1,1.08242303598672
6,6,32,0,0,1,8,3,0.69,0,2.79486266896129
6,6,33,0,0,1,8,2,0.38,0,7.34324441989884
6,6,34,0,0,1,8,1,0.51,1,0.750538993626833
6,6,35,0,0,1,8,2,0.38,1,2.98261877009645
6,6,36,0,0,1,8,3,0.69,1,19.790864364244
6,6,37,0,0,1,8,2,0.38,0,1.97652395907789
6,6,38,0,0,1,8,4,0.56,0,1.38743828982115
7,1,1,1,1,1,4,1,0.56,1,1.54550188453868
7,1,2,1,1,1,4,4,0.65,1,0.951898689381778
7,1,3,1,1,1,4,2,0.36,0,1.14415209088475
7,1,4,1,1,1,4,3,0.43,1,1.35845125978813
7,1,5,0,1,1,4,3,0.43,1,6.116921054665
7,1,6,0,1,1,4,2,0.36,0,1.17496907291934
7,1,7,0,1,1,4,4,0.65,0,1.40852168668061
7,1,8,0,1,1,4,4,0.65,1,1.58274151152
7,1,9,0,1,1,4,4,0.65,1,1.98697358649224
7,1,10,0,1,1,4,4,0.65,1,1.30105649447069
7,1,11,0,1,1,4,4,0.65,1,1.32668730290607
7,1,12,0,1,1,4,1,0.56,0,1.48367623053491
7,1,13,0,1,1,4,4,0.65,0,1.34560415893793
7,1,14,0,1,1,4,4,0.65,1,2.66567380726337
7,1,15,0,1,1,4,4,0.65,1,1.25758651504293
7,1,16,0,1,1,4,4,0.65,1,1.61694852495566
7,1,17,0,1,1,4,4,0.65,1,2.39096174808219
7,1,18,0,1,1,4,1,0.56,1,1.68082298990339
7,1,19,0,1,1,4,4,0.65,1,1.51803780300543
7,1,20,0,1,1,4,4,0.65,1,1.53710016189143
7,1,21,0,1,1,4,4,0.65,1,1.37665116880089
7,1,22,0,1,1,4,4,0.65,1,1.43232676899061
7,1,23,0,1,1,4,4,0.65,1,2.60304336063564
7,1,24,0,1,1,4,4,0.65,0,1.93991162348539
7,1,25,0,1,1,4,4,0.65,1,1.58675611764193
7,1,26,0,1,1,4,4,0.65,1,1.59581622481346
7,1,27,0,1,1,4,4,0.65,0,1.8607965093106
7,1,28,0,1,1,4,4,0.65,0,1.8544312203303
7,1,29,0,1,1,4,4,0.65,1,1.73459769692272
7,1,30,0,1,1,4,4,0.65,1,1.92922170553356
7,1,31,0,1,1,4,4,0.65,0,2.53235260909423
7,1,32,0,1,1,4,4,0.65,1,2.24144839774817
7,1,33,0,1,1,4,4,0.65,0,1.20443849544972
7,1,34,0,1,1,4,4,0.65,0,1.51574719278142
8,4,1,1,1,0,8,7,0.64,0,2.02474239701405
8,4,2,1,1,0,8,3,0.46,0,1.12483646022156
8,4,3,1,1,0,8,7,0.64,0,1.19827244244516
8,4,4,1,1,0,8,4,0.42,0,0.987929919734597
8,4,5,1,1,0,8,7,0.64,1,1.06078389147297
8,4,6,1,1,0,8,6,0.34,1,1.29060837626457
8,4,7,1,1,0,8,6,0.34,0,2.56399068562314
8,4,8,1,1,0,8,5,0.38,0,1.47202152712271
8,4,9,0,1,0,8,6,0.34,0,2.84002887131646
8,4,10,0,1,0,8,6,0.34,1,1.17687872052193
8,4,11,0,1,0,8,6,0.34,0,0.677384658716619
8,4,12,0,1,0,8,7,0.64,1,1.33177627343684
8,4,13,0,1,0,8,6,0.34,1,1.38034941162914
8,4,14,0,1,0,8,7,0.64,0,1.46288746083155
8,4,15,0,1,0,8,7,0.64,1,2.79782313480973
8,4,16,0,1,0,8,6,0.34,0,1.46427909471095
8,4,17,0,1,0,8,6,0.34,0,1.51990548986942
8,4,18,0,1,0,8,8,0.56,0,1.29849661327899
8,4,19,0,1,0,8,1,0.69,0,1.96370704565197
8,4,20,0,1,0,8,7,0.64,0,1.81966695003211
8,4,21,0,1,0,8,6,0.34,1,1.28016297519207
8,4,22,0,1,0,8,7,0.64,0,1.19535816274583
8,4,23,0,1,0,8,5,0.38,0,1.48782517015934
8,4,24,0,1,0,8,6,0.34,0,1.63030850794166
8,4,25,0,1,0,8,7,0.64,0,1.5109951114282
8,4,26,0,1,0,8,7,0.64,1,1.43797873239964
8,4,27,0,1,0,8,2,0.51,0,2.43227816699073
8,4,28,0,1,0,8,7,0.64,1,3.78138193720952
8,4,29,0,1,0,8,7,0.64,0,4.74903144128621
8,4,30,0,1,0,8,7,0.64,1,1.92284736037254
8,4,31,0,1,0,8,7,0.64,1,3.531805917155
8,4,32,0,1,0,8,7,0.64,0,3.47899569338188
8,4,33,0,1,0,8,7,0.64,0,2.21484404942021
8,4,34,0,1,0,8,6,0.34,0,1.18206157395616
8,4,35,0,1,0,8,5,0.38,1,14.5280294893309
8,4,36,0,1,0,8,7,0.64,0,3.39728719042614
8,4,37,0,1,0,8,7,0.64,1,3.85435484629124
8,4,38,0,1,0,8,7,0.64,1,3.5454415101558
