block_num,con_num,trial,forced_choice,show_points,even_uneven,num_segments,selected_segment,selected_prob,win,RT
6,3,2,1,1,0,4,3,0.43,1,1.12872050178703
6,3,3,1,1,0,4,2,0.36,0,0.958937807648908
6,3,4,1,1,0,4,1,0.65,1,1.12175358884269
6,3,5,0,1,0,4,1,0.65,1,1.35628821328282
6,3,6,0,1,0,4,1,0.65,1,1.76650743902428
6,3,7,0,1,0,4,1,0.65,1,1.61639897630084
6,3,8,0,1,0,4,1,0.65,0,1.41661137371557
6,3,9,0,1,0,4,3,0.43,0,0.609070118283853
6,3,10,0,1,0,4,3,0.43,1,1.4341884975438
6,3,11,0,1,0,4,3,0.43,0,1.48390023963293
6,3,12,0,1,0,4,4,0.56,0,1.3011035246891
6,3,13,0,1,0,4,4,0.56,1,1.08303845429327
6,3,14,0,1,0,4,4,0.56,0,1.28462159389164
6,3,15,0,1,0,4,4,0.56,1,1.18428011582
6,3,16,0,1,0,4,4,0.56,1,1.00084765767679
6,3,17,0,1,0,4,2,0.36,0,1.43248623918043
6,3,18,0,1,0,4,1,0.65,0,1.41758702532388
6,3,19,0,1,0,4,1,0.65,1,1.24261725781253
6,3,20,0,1,0,4,1,0.65,1,1.1497356503387
6,3,21,0,1,0,4,1,0.65,1,1.10097450448666
6,3,22,0,1,0,4,1,0.65,1,1.19615547399735
6,3,23,0,1,0,4,1,0.65,1,0.958482584101148
6,3,24,0,1,0,4,1,0.65,1,0.990995750238653
6,3,25,0,1,0,4,1,0.65,1,1.22015946108149
6,3,26,0,1,0,4,1,0.65,1,1.0844183130539
6,3,27,0,1,0,4,1,0.65,1,1.18367606919492
6,3,28,0,1,0,4,1,0.65,1,4.40085544594331
6,3,29,0,1,0,4,1,0.65,1,1.16663597634761
6,3,30,0,1,0,4,3,0.43,0,1.43559824163094
6,3,31,0,1,0,4,3,0.43,1,0.950504398555495
6,3,32,0,1,0,4,4,0.56,0,1.00334685924463
6,3,33,0,1,0,4,4,0.56,1,1.12155012681615
6,3,34,0,1,0,4,4,0.56,1,0.979370946239214
7,4,1,1,1,0,8,2,0.42,0,1.69758000981528
7,4,2,1,1,0,8,2,0.42,0,1.82799522316782
7,4,3,1,1,0,8,7,0.46,0,1.20006381580606
7,4,4,1,1,0,8,6,0.64,1,1.46210595843149
7,4,5,1,1,0,8,8,0.56,1,0.98337769851787
7,4,6,1,1,0,8,6,0.64,1,1.50343349663308
7,4,7,1,1,0,8,6,0.64,0,1.9982301221462
7,4,8,1,1,0,8,4,0.34,0,1.02127445692895
7,4,9,0,1,0,8,6,0.64,0,1.72976504068356
7,4,10,0,1,0,8,6,0.64,1,1.33254444011254
7,4,11,0,1,0,8,8,0.56,0,1.10210169601487
7,4,12,0,1,0,8,8,0.56,0,0.849161609774455
7,4,13,0,1,0,8,5,0.69,0,0.9394643214182
7,4,14,0,1,0,8,5,0.69,1,1.0674992709537
7,4,15,0,1,0,8,5,0.69,1,0.965389726334251
7,4,16,0,1,0,8,5,0.69,1,0.832967363356147
7,4,17,0,1,0,8,5,0.69,0,1.14861691126134
7,4,18,0,1,0,8,3,0.51,0,1.19849075877573
7,4,19,0,1,0,8,3,0.51,1,1.09866699192207
7,4,20,0,1,0,8,1,0.38,0,0.849477670155466
7,4,21,0,1,0,8,1,0.38,1,0.946206037595402
7,4,22,0,1,0,8,1,0.38,0,0.883690679853316
7,4,23,0,1,0,8,3,0.51,0,1.04504388925852
7,4,24,0,1,0,8,8,0.56,0,0.994424416916445
7,4,25,0,1,0,8,8,0.56,1,1.13260016578715
7,4,26,0,1,0,8,8,0.56,1,1.09853235684568
7,4,27,0,1,0,8,8,0.56,1,1.06577014585491
7,4,28,0,1,0,8,5,0.69,0,1.23235299263615
7,4,29,0,1,0,8,5,0.69,1,1.02048355125589
7,4,30,0,1,0,8,5,0.69,1,1.02712263085414
7,4,31,0,1,0,8,5,0.69,1,1.05627354228636
7,4,32,0,1,0,8,6,0.64,0,0.898125613923185
7,4,33,0,1,0,8,6,0.64,1,1.00470136065269
7,4,34,0,1,0,8,6,0.64,1,1.14899093116401
7,4,35,0,1,0,8,5,0.69,0,4.33063328603748
7,4,36,0,1,0,8,5,0.69,0,2.18100842280546
7,4,37,0,1,0,8,5,0.69,1,2.11367970972788
7,4,38,0,1,0,8,6,0.64,0,5.85210788436234
8,5,1,1,0,1,4,1,0.36,1,1.63291109434795
8,5,2,1,0,1,4,3,0.43,0,1.1032856394886
8,5,3,1,0,1,4,4,0.65,0,1.31649690365884
8,5,4,1,0,1,4,2,0.56,0,0.980582963908091
8,5,5,0,0,1,4,1,0.36,0,0.751717502949759
8,5,6,0,0,1,4,1,0.36,0,1.21200437837979
8,5,7,0,0,1,4,3,0.43,0,1.11554950737627
8,5,8,0,0,1,4,4,0.65,0,0.898426882573403
8,5,9,0,0,1,4,2,0.56,0,1.07189181621652
8,5,10,0,0,1,4,2,0.56,1,1.11596941191237
8,5,11,0,0,1,4,2,0.56,0,1.15159518428845
8,5,12,0,0,1,4,2,0.56,1,0.921167835593224
8,5,13,0,0,1,4,2,0.56,1,1.0437521772692
8,5,14,0,0,1,4,2,0.56,0,1.51412189245457
8,5,15,0,0,1,4,1,0.36,0,1.29903720819857
8,5,16,0,0,1,4,1,0.36,1,1.06196534627816
8,5,17,0,0,1,4,1,0.36,0,1.21581370610511
8,5,18,0,0,1,4,1,0.36,0,0.949577046558261
8,5,19,0,0,1,4,4,0.65,1,1.61483618291095
8,5,20,0,0,1,4,3,0.43,1,1.21559575427091
8,5,21,0,0,1,4,4,0.65,0,0.948864024016075
8,5,22,0,0,1,4,4,0.65,0,1.23248309968039
8,5,23,0,0,1,4,4,0.65,1,1.46486718521919
8,5,24,0,0,1,4,4,0.65,1,1.34887996286852
8,5,25,0,0,1,4,4,0.65,1,1.21504423336592
8,5,26,0,0,1,4,4,0.65,1,0.932164443191141
8,5,27,0,0,1,4,4,0.65,1,1.45580044784583
8,5,28,0,0,1,4,4,0.65,1,0.821710239921231
8,5,29,0,0,1,4,4,0.65,0,0.95728988625342
8,5,30,0,0,1,4,4,0.65,1,1.29335234727478
8,5,31,0,0,1,4,4,0.65,1,1.13127041788539
8,5,32,0,0,1,4,4,0.65,1,0.981880713312421
8,5,33,0,0,1,4,4,0.65,1,1.41333726572338
8,5,34,0,0,1,4,4,0.65,1,1.33178794797277
