block_num,con_num,trial,forced_choice,show_points,even_uneven,num_segments,selected_segment,selected_prob,win,RT
2,7,14,0,0,0,4,2,0.43,0,0.92953321756795
2,7,15,0,0,0,4,4,0.36,0,0.681970177218318
2,7,16,0,0,0,4,4,0.36,1,0.998280983418226
2,7,17,0,0,0,4,4,0.36,1,0.939939104020596
2,7,18,0,0,0,4,4,0.36,1,0.831942509394139
2,7,19,0,0,0,4,4,0.36,0,0.958179097622633
2,7,20,0,0,0,4,4,0.36,0,1.0485875881277
2,7,21,0,0,0,4,3,0.56,0,0.747587233316153
2,7,22,0,0,0,4,3,0.56,0,1.06768679618835
2,7,23,0,0,0,4,3,0.56,1,0.892175834625959
2,7,24,0,0,0,4,4,0.36,0,0.898406757041812
2,7,25,0,0,0,4,1,0.65,0,1.11412312090397
2,7,26,0,0,0,4,1,0.65,1,0.99422683659941
2,7,27,0,0,0,4,4,0.36,0,0.834935393184423
2,7,28,0,0,0,4,4,0.36,1,0.724140337668359
2,7,29,0,0,0,4,4,0.36,1,0.756141262128949
2,7,30,0,0,0,4,2,0.43,0,0.995745858643204
2,7,31,0,0,0,4,2,0.43,1,0.779317489825189
2,7,32,0,0,0,4,4,0.36,0,0.868045086041093
2,7,33,0,0,0,4,1,0.65,0,1.02438851306215
2,7,34,0,0,0,4,1,0.65,1,0.932234319858253
3,1,1,1,1,1,4,1,0.36,0,1.76349063031375
3,1,2,1,1,1,4,3,0.65,1,0.926412478089333
3,1,3,1,1,1,4,2,0.56,1,0.879065912682563
3,1,4,1,1,1,4,4,0.43,1,0.79150338890031
3,1,5,0,1,1,4,4,0.43,1,0.915216288994998
3,1,6,0,1,1,4,4,0.43,1,0.930480699986219
3,1,7,0,1,1,4,3,0.65,0,0.696410269476473
3,1,8,0,1,1,4,2,0.56,1,0.96546013886109
3,1,9,0,1,1,4,4,0.43,0,0.799143658950925
3,1,10,0,1,1,4,4,0.43,0,1.21592867560685
3,1,11,0,1,1,4,4,0.43,1,0.865268325898796
3,1,12,0,1,1,4,4,0.43,1,0.88287285156548
3,1,13,0,1,1,4,4,0.43,1,0.983063198626041
3,1,14,0,1,1,4,4,0.43,0,0.946606672368944
3,1,15,0,1,1,4,4,0.43,1,0.983254689257592
3,1,16,0,1,1,4,4,0.43,1,0.765725469216704
3,1,17,0,1,1,4,4,0.43,0,1.07481358991936
3,1,18,0,1,1,4,4,0.43,1,0.866510228719562
3,1,19,0,1,1,4,4,0.43,0,1.03557267831638
3,1,20,0,1,1,4,4,0.43,0,0.915841199457645
3,1,21,0,1,1,4,3,0.65,0,1.04990661563352
3,1,22,0,1,1,4,3,0.65,1,0.727765462826937
3,1,23,0,1,1,4,3,0.65,1,0.693679255899042
3,1,24,0,1,1,4,3,0.65,1,0.716172803658992
3,1,25,0,1,1,4,3,0.65,1,0.999572738539428
3,1,26,0,1,1,4,3,0.65,1,0.733454757370055
3,1,27,0,1,1,4,3,0.65,0,0.710728663951159
3,1,28,0,1,1,4,3,0.65,0,0.799251573625952
3,1,29,0,1,1,4,3,0.65,0,0.798649243544787
3,1,30,0,1,1,4,3,0.65,1,0.733379392884672
3,1,31,0,1,1,4,3,0.65,1,0.655613973736763
3,1,32,0,1,1,4,3,0.65,1,0.651582113932818
3,1,33,0,1,1,4,3,0.65,1,0.90011404408142
3,1,34,0,1,1,4,3,0.65,0,0.765679722651839
4,8,1,1,0,0,8,5,0.46,1,1.42391151655465
4,8,2,1,0,0,8,2,0.42,0,1.02036075899377
4,8,3,1,0,0,8,1,0.34,0,0.861527660861611
4,8,4,1,0,0,8,1,0.34,0,0.940650522708893
4,8,5,1,0,0,8,1,0.34,0,1.01262694317847
4,8,6,1,0,0,8,4,0.38,0,1.40851191850379
4,8,7,1,0,0,8,7,0.51,1,1.16303885309026
4,8,8,1,0,0,8,2,0.42,0,1.16421448206529
4,8,9,0,0,0,8,5,0.46,0,1.07255030563101
4,8,10,0,0,0,8,7,0.51,0,1.01718488894403
4,8,11,0,0,0,8,7,0.51,1,0.750363407190889
4,8,12,0,0,0,8,7,0.51,1,0.684095635078847
4,8,13,0,0,0,8,7,0.51,0,0.637769571505487
4,8,14,0,0,0,8,7,0.51,1,0.782576349098235
4,8,15,0,0,0,8,6,0.56,0,0.633148870896548
4,8,16,0,0,0,8,8,0.69,0,0.93310233252123
4,8,17,0,0,0,8,7,0.51,0,0.767078806646168
4,8,18,0,0,0,8,7,0.51,1,0.622548267710954
4,8,19,0,0,0,8,7,0.51,0,0.666113113053143
4,8,20,0,0,0,8,7,0.51,1,0.620117832906544
4,8,21,0,0,0,8,7,0.51,0,0.690892232116312
4,8,22,0,0,0,8,7,0.51,1,1.0633634487167
4,8,23,0,0,0,8,7,0.51,0,0.966544274706393
4,8,24,0,0,0,8,7,0.51,1,1.06166173378006
4,8,25,0,0,0,8,7,0.51,0,1.11603421485052
4,8,26,0,0,0,8,3,0.64,0,0.815707155968994
4,8,27,0,0,0,8,7,0.51,1,0.477141798939556
4,8,28,0,0,0,8,3,0.64,1,0.798291481565684
4,8,29,0,0,0,8,3,0.64,1,1.17869973462075
4,8,30,0,0,0,8,7,0.51,0,0.749719142448157
4,8,31,0,0,0,8,3,0.64,0,1.15031543141231
4,8,32,0,0,0,8,3,0.64,1,1.08346996223554
4,8,33,0,0,0,8,5,0.46,0,0.715961079113185
4,8,34,0,0,0,8,7,0.51,0,0.773724674247205
4,8,35,0,0,0,8,7,0.51,1,0.899945720098913
4,8,36,0,0,0,8,7,0.51,1,0.932332264259458
4,8,37,0,0,0,8,7,0.51,1,0.945084424689412
4,8,38,0,0,0,8,3,0.64,0,0.795906499959528
5,4,1,1,1,0,8,2,0.46,1,1.45688895508647
5,4,2,1,1,0,8,7,0.56,0,0.9106131833978
5,4,3,1,1,0,8,6,0.34,0,0.869601937010884
5,4,4,1,1,0,8,5,0.64,1,0.881171722896397
5,4,5,1,1,0,8,6,0.34,0,0.793536180630326
5,4,6,1,1,0,8,6,0.34,0,1.35459397127852
5,4,7,1,1,0,8,2,0.46,1,0.952171629294753
5,4,8,1,1,0,8,3,0.51,1,0.864357499405742
5,4,9,0,1,0,8,2,0.46,1,1.06524081947282
5,4,10,0,1,0,8,2,0.46,1,1.18355444679037
5,4,11,0,1,0,8,2,0.46,1,0.857620431575924
5,4,12,0,1,0,8,2,0.46,0,0.636925018858165
5,4,13,0,1,0,8,2,0.46,0,0.678995768073946
5,4,14,0,1,0,8,8,0.69,1,0.662214681506157
5,4,15,0,1,0,8,8,0.69,1,0.672584498301148
5,4,16,0,1,0,8,8,0.69,1,0.885010039433837
5,4,17,0,1,0,8,8,0.69,0,0.680003366433084
5,4,18,0,1,0,8,2,0.46,0,0.616202685981989
5,4,19,0,1,0,8,8,0.69,0,0.92039474658668
5,4,20,0,1,0,8,8,0.69,1,0.780987827572972
5,4,21,0,1,0,8,8,0.69,1,0.819668049924076
5,4,22,0,1,0,8,2,0.46,0,0.70995478425175
5,4,23,0,1,0,8,2,0.46,1,0.949510408565402
5,4,24,0,1,0,8,2,0.46,0,0.847281112335622
5,4,25,0,1,0,8,5,0.64,0,1.00004281383008
5,4,26,0,1,0,8,5,0.64,1,0.530400526244193
5,4,27,0,1,0,8,5,0.64,1,0.668642665725201
5,4,28,0,1,0,8,5,0.64,1,0.751431413926184
5,4,29,0,1,0,8,5,0.64,0,0.714349684305489
5,4,30,0,1,0,8,5,0.64,1,2.61915128910914
5,4,31,0,1,0,8,5,0.64,1,0.899160696193576
5,4,32,0,1,0,8,5,0.64,1,0.899627839680761
5,4,33,0,1,0,8,5,0.64,1,1.05276519199833
5,4,34,0,1,0,8,5,0.64,1,1.08313214126974
5,4,35,0,1,0,8,5,0.64,0,0.813576713204384
5,4,36,0,1,0,8,5,0.64,1,1.06634548259899
5,4,37,0,1,0,8,5,0.64,1,1.04752309992909
5,4,38,0,1,0,8,5,0.64,0,0.949114524759352
6,5,1,1,0,1,4,3,0.36,0,1.36805197736248
6,5,2,1,0,1,4,4,0.56,1,0.982355298940092
6,5,3,1,0,1,4,2,0.43,1,1.07958677876741
6,5,4,1,0,1,4,1,0.65,1,0.820499406196177
6,5,5,0,0,1,4,1,0.65,1,1.12919340236112
6,5,6,0,0,1,4,3,0.36,0,0.577820989768952
6,5,7,0,0,1,4,3,0.36,1,0.831379474140704
6,5,8,0,0,1,4,2,0.43,0,0.785667764022946
6,5,9,0,0,1,4,1,0.65,0,0.884734386578202
6,5,10,0,0,1,4,1,0.65,1,0.900965928100049
6,5,11,0,0,1,4,1,0.65,1,0.651531968731433
6,5,12,0,0,1,4,1,0.65,1,0.55033607641235
6,5,13,0,0,1,4,3,0.36,0,0.648778961505741
6,5,14,0,0,1,4,1,0.65,0,0.798991169780493
6,5,15,0,0,1,4,1,0.65,1,0.909966572653502
6,5,16,0,0,1,4,1,0.65,1,0.825284325052053
6,5,17,0,0,1,4,1,0.65,1,0.701523039489985
6,5,18,0,0,1,4,1,0.65,1,0.669196903705597
6,5,19,0,0,1,4,1,0.65,0,0.910856285598129
6,5,20,0,0,1,4,1,0.65,0,1.06207521259785
6,5,21,0,0,1,4,1,0.65,1,0.850932043045759
6,5,22,0,0,1,4,1,0.65,0,0.717999149113894
6,5,23,0,0,1,4,1,0.65,1,0.968006700277328
6,5,24,0,0,1,4,1,0.65,0,0.709791445638984
6,5,25,0,0,1,4,1,0.65,1,0.650262793526053
6,5,26,0,0,1,4,1,0.65,1,0.661550768651068
6,5,27,0,0,1,4,4,0.56,0,0.705073680263013
6,5,28,0,0,1,4,4,0.56,1,0.703646444715559
6,5,29,0,0,1,4,4,0.56,1,0.76370616722852
6,5,30,0,0,1,4,1,0.65,0,0.756265305913985
6,5,31,0,0,1,4,4,0.56,0,0.601047656033188
6,5,32,0,0,1,4,4,0.56,1,0.751300918869674
6,5,33,0,0,1,4,4,0.56,1,0.791688427794725
6,5,34,0,0,1,4,4,0.56,1,0.753039290197194
7,6,1,1,0,1,8,6,0.64,1,1.21243081893772
7,6,2,1,0,1,8,7,0.51,0,0.754012285266072
7,6,3,1,0,1,8,1,0.42,1,0.818188029807061
7,6,4,1,0,1,8,4,0.34,0,0.659099219832569
7,6,5,1,0,1,8,3,0.56,1,0.742523435968906
7,6,6,1,0,1,8,2,0.46,0,0.722255049273372
7,6,7,1,0,1,8,8,0.69,1,0.97999348398298
7,6,8,1,0,1,8,5,0.38,1,0.752938999794424
7,6,9,0,0,1,8,8,0.69,1,0.836467904504389
7,6,10,0,0,1,8,2,0.46,0,0.795901221688837
7,6,11,0,0,1,8,5,0.38,0,0.799756546039134
7,6,12,0,0,1,8,5,0.38,1,0.780465847346932
7,6,13,0,0,1,8,4,0.34,0,0.732645687647164
7,6,14,0,0,1,8,6,0.64,0,0.638206803239882
7,6,15,0,0,1,8,6,0.64,1,0.766785265877843
7,6,16,0,0,1,8,6,0.64,1,0.749761956278235
7,6,17,0,0,1,8,6,0.64,0,0.716787157580256
7,6,18,0,0,1,8,6,0.64,1,0.650163676124066
7,6,19,0,0,1,8,6,0.64,1,0.531765006948262
7,6,20,0,0,1,8,6,0.64,1,0.466793095692992
7,6,21,0,0,1,8,6,0.64,1,0.611154723446816
7,6,22,0,0,1,8,6,0.64,1,0.497548890765756
7,6,23,0,0,1,8,6,0.64,1,0.882376676890999
7,6,24,0,0,1,8,6,0.64,0,0.765538377221674
7,6,25,0,0,1,8,6,0.64,1,0.583634327631444
7,6,26,0,0,1,8,6,0.64,1,0.578176698647439
7,6,27,0,0,1,8,6,0.64,1,0.547393337823451
7,6,28,0,0,1,8,6,0.64,0,0.547332635615021
7,6,29,0,0,1,8,6,0.64,1,0.599802820477635
7,6,30,0,0,1,8,6,0.64,0,0.533036528155208
7,6,31,0,0,1,8,6,0.64,1,0.466040622442961
7,6,32,0,0,1,8,6,0.64,1,0.366577528882772
7,6,33,0,0,1,8,6,0.64,1,0.50291444035247
7,6,34,0,0,1,8,6,0.64,0,0.64940915023908
7,6,35,0,0,1,8,6,0.64,1,0.815722111612558
7,6,36,0,0,1,8,6,0.64,0,0.703544394578785
7,6,37,0,0,1,8,6,0.64,1,0.483008801005781
7,6,38,0,0,1,8,6,0.64,1,0.448915556073189
8,3,1,1,1,0,4,4,0.56,0,1.18162575829774
8,3,2,1,1,0,4,1,0.65,0,0.957557705696672
8,3,3,1,1,0,4,2,0.36,1,0.891468228306621
8,3,4,1,1,0,4,2,0.36,0,1.07424850203097
8,3,5,0,1,0,4,3,0.43,0,1.01261990517378
8,3,6,0,1,0,4,3,0.43,1,0.595104116015136
8,3,7,0,1,0,4,3,0.43,0,0.71641942486167
8,3,8,0,1,0,4,3,0.43,1,0.659344961401075
8,3,9,0,1,0,4,4,0.56,0,0.849355251528323
8,3,10,0,1,0,4,1,0.65,0,1.01700248895213
8,3,11,0,1,0,4,1,0.65,1,0.530966787133366
8,3,12,0,1,0,4,1,0.65,1,0.795340825337917
8,3,13,0,1,0,4,1,0.65,1,0.697950698900968
8,3,14,0,1,0,4,1,0.65,0,0.597499068360776
8,3,15,0,1,0,4,1,0.65,1,0.832408772781491
8,3,16,0,1,0,4,1,0.65,1,0.698576195631176
8,3,17,0,1,0,4,1,0.65,1,0.599624525755644
8,3,18,0,1,0,4,1,0.65,0,0.732077080756426
8,3,19,0,1,0,4,1,0.65,1,2.41288658464327
8,3,20,0,1,0,4,1,0.65,1,0.578944713808596
8,3,21,0,1,0,4,1,0.65,1,2.1221056105569
8,3,22,0,1,0,4,1,0.65,1,0.844858594704419
8,3,23,0,1,0,4,1,0.65,1,0.649258714634925
8,3,24,0,1,0,4,1,0.65,0,0.5155094191432
8,3,25,0,1,0,4,1,0.65,0,0.549263963475823
8,3,26,0,1,0,4,1,0.65,1,0.573863614350557
8,3,27,0,1,0,4,1,0.65,0,0.565971151925623
8,3,28,0,1,0,4,1,0.65,0,0.716647570952773
8,3,29,0,1,0,4,1,0.65,0,1.04949196334928
8,3,30,0,1,0,4,2,0.36,0,0.7153021520935
8,3,31,0,1,0,4,2,0.36,1,3.75561810843647
8,3,32,0,1,0,4,2,0.36,0,1.16490302747115
8,3,33,0,1,0,4,4,0.56,0,0.748447914607823
8,3,34,0,1,0,4,3,0.43,0,0.765104078222066
