block_num,con_num,trial,forced_choice,show_points,even_uneven,num_segments,selected_segment,selected_prob,win,RT
2,6,9,0,0,1,8,5,0.69,0,2.37452507857233
2,6,10,0,0,1,8,1,0.42,1,2.94883347302675
2,6,11,0,0,1,8,5,0.69,0,1.07257021125406
2,6,12,0,0,1,8,5,0.69,1,2.18999177077785
2,6,13,0,0,1,8,7,0.34,0,1.14189257286489
2,6,14,0,0,1,8,5,0.69,0,1.21479997597635
2,6,15,0,0,1,8,3,0.56,1,1.06451684981585
2,6,16,0,0,1,8,5,0.69,0,1.28890913445503
2,6,17,0,0,1,8,4,0.64,1,2.56212299875915
2,6,18,0,0,1,8,5,0.69,1,1.30138764902949
2,6,19,0,0,1,8,8,0.46,1,1.61078126495704
2,6,20,0,0,1,8,5,0.69,1,1.68260192591697
2,6,21,0,0,1,8,7,0.34,1,2.7564010610804
2,6,22,0,0,1,8,5,0.69,1,1.59469325793907
2,6,23,0,0,1,8,2,0.51,1,1.47708212211728
2,6,24,0,0,1,8,5,0.69,1,1.32576477946714
2,6,25,0,0,1,8,3,0.56,1,1.51368419406936
2,6,26,0,0,1,8,5,0.69,1,1.26226705219597
2,6,27,0,0,1,8,1,0.42,0,1.16242022253573
2,6,28,0,0,1,8,6,0.38,0,1.20276068663225
2,6,29,0,0,1,8,5,0.69,0,1.30853599589318
2,6,30,0,0,1,8,6,0.38,1,1.49186694435775
2,6,31,0,0,1,8,1,0.42,1,2.12677025748417
2,6,32,0,0,1,8,5,0.69,1,3.60106096230447
2,6,33,0,0,1,8,3,0.56,0,1.12181109143421
2,6,34,0,0,1,8,7,0.34,0,1.38388554938138
2,6,35,0,0,1,8,2,0.51,0,1.35716467816383
2,6,36,0,0,1,8,5,0.69,1,1.74581196857616
2,6,37,0,0,1,8,8,0.46,1,1.56401060894132
2,6,38,0,0,1,8,5,0.69,0,1.67040173802525
3,1,1,1,1,1,4,1,0.65,1,2.19240373419598
3,1,2,1,1,1,4,3,0.43,0,1.23883176455274
3,1,3,1,1,1,4,2,0.56,0,0.930983133148402
3,1,4,1,1,1,4,4,0.36,0,1.02013430930674
3,1,5,0,1,1,4,1,0.65,0,1.45922000939026
3,1,6,0,1,1,4,3,0.43,0,1.6003168458119
3,1,7,0,1,1,4,4,0.36,0,1.65972721576691
3,1,8,0,1,1,4,2,0.56,1,1.32857702625915
3,1,9,0,1,1,4,1,0.65,0,1.16959604015574
3,1,10,0,1,1,4,4,0.36,1,1.6972647914663
3,1,11,0,1,1,4,3,0.43,0,1.24265709612519
3,1,12,0,1,1,4,1,0.65,0,1.1045367247425
3,1,13,0,1,1,4,2,0.56,1,1.10794577375054
3,1,14,0,1,1,4,4,0.36,0,1.42890051333234
3,1,15,0,1,1,4,3,0.43,0,1.32718177000061
3,1,16,0,1,1,4,1,0.65,0,1.64678019471467
3,1,17,0,1,1,4,2,0.56,1,1.05277369730175
3,1,18,0,1,1,4,4,0.36,1,1.19350798474625
3,1,19,0,1,1,4,2,0.56,1,1.67255620379001
3,1,20,0,1,1,4,3,0.43,1,1.17903529899195
3,1,21,0,1,1,4,1,0.65,1,0.724079242441803
3,1,22,0,1,1,4,4,0.36,1,0.830440788529813
3,1,23,0,1,1,4,2,0.56,0,1.16509240027517
3,1,24,0,1,1,4,3,0.43,1,1.08793191192672
3,1,25,0,1,1,4,1,0.65,1,1.53616526210681
3,1,26,0,1,1,4,3,0.43,0,0.828214477282017
3,1,27,0,1,1,4,2,0.56,0,0.661386610474437
3,1,28,0,1,1,4,4,0.36,0,1.44447865663096
3,1,29,0,1,1,4,1,0.65,0,1.17936041625217
3,1,30,0,1,1,4,3,0.43,0,0.74686671141535
3,1,31,0,1,1,4,2,0.56,1,1.41388838086277
3,1,32,0,1,1,4,4,0.36,0,0.779776276089251
3,1,33,0,1,1,4,1,0.65,1,1.63245965307578
3,1,34,0,1,1,4,3,0.43,1,21.3785143271089
4,4,1,1,1,0,8,1,0.64,1,1.36566662276164
4,4,2,1,1,0,8,2,0.56,1,1.11298101162538
4,4,3,1,1,0,8,1,0.64,1,1.6602355693467
4,4,4,1,1,0,8,8,0.46,1,0.977171778213233
4,4,5,1,1,0,8,6,0.69,0,2.18313774978742
4,4,6,1,1,0,8,4,0.51,0,0.811358203645796
4,4,7,1,1,0,8,4,0.51,0,5.12241332791746
4,4,8,1,1,0,8,4,0.51,0,1.72935265814885
4,4,9,0,1,0,8,1,0.64,0,1.67153013823554
4,4,10,0,1,0,8,2,0.56,1,1.11411665659398
4,4,11,0,1,0,8,1,0.64,1,1.21553473453969
4,4,12,0,1,0,8,8,0.46,1,1.05001941043884
4,4,13,0,1,0,8,6,0.69,0,1.46449100924656
4,4,14,0,1,0,8,4,0.51,1,1.44176029227674
4,4,15,0,1,0,8,4,0.51,1,1.20809387275949
4,4,16,0,1,0,8,1,0.64,1,0.994249323848635
4,4,17,0,1,0,8,2,0.56,1,1.33133855788037
4,4,18,0,1,0,8,1,0.64,1,1.62055530073121
4,4,19,0,1,0,8,8,0.46,0,1.32994873588905
4,4,20,0,1,0,8,6,0.69,1,1.00980633636937
4,4,21,0,1,0,8,4,0.51,1,1.01481319824234
4,4,22,0,1,0,8,7,0.42,1,4.31546759791672
4,4,23,0,1,0,8,5,0.34,1,1.08197716996074
4,4,24,0,1,0,8,3,0.38,1,1.61230511870235
4,4,25,0,1,0,8,1,0.64,1,1.43299903953448
4,4,26,0,1,0,8,2,0.56,1,1.42502235388383
4,4,27,0,1,0,8,1,0.64,1,1.50435874098912
4,4,28,0,1,0,8,1,0.64,1,7.27894159825519
4,4,29,0,1,0,8,1,0.64,1,1.82553113019094
4,4,30,0,1,0,8,5,0.34,1,3.34708273224533
4,4,31,0,1,0,8,8,0.46,0,1.61321496311575
4,4,32,0,1,0,8,2,0.56,0,1.05881326599047
4,4,33,0,1,0,8,3,0.38,1,1.26559912413359
4,4,34,0,1,0,8,4,0.51,0,1.93961367523298
4,4,35,0,1,0,8,8,0.46,1,1.74393733823672
4,4,36,0,1,0,8,1,0.64,1,1.85010387469083
4,4,37,0,1,0,8,6,0.69,1,1.95195906376466
4,4,38,0,1,0,8,7,0.42,1,1.17999827302992
5,8,1,1,0,0,8,2,0.51,1,1.28956510405988
5,8,2,1,0,0,8,5,0.46,0,0.928110813722014
5,8,3,1,0,0,8,4,0.42,0,0.959242951590568
5,8,4,1,0,0,8,6,0.69,1,0.994710887316614
5,8,5,1,0,0,8,2,0.51,0,1.07053528679535
5,8,6,1,0,0,8,7,0.34,0,0.891654848121107
5,8,7,1,0,0,8,7,0.34,0,2.7046244489029
5,8,8,1,0,0,8,2,0.51,1,0.985078127589077
5,8,9,0,0,0,8,2,0.51,1,1.29000976216048
5,8,10,0,0,0,8,6,0.69,0,1.32788634113967
5,8,11,0,0,0,8,2,0.51,1,0.997206469532102
5,8,12,0,0,0,8,7,0.34,1,0.935014643706381
5,8,13,0,0,0,8,4,0.42,0,0.832426507491618
5,8,14,0,0,0,8,5,0.46,1,1.26252485159785
5,8,15,0,0,0,8,8,0.38,1,1.1108648837544
5,8,16,0,0,0,8,1,0.56,0,1.19285050639883
5,8,17,0,0,0,8,2,0.51,1,1.42457316676155
5,8,18,0,0,0,8,7,0.34,1,0.838425021152943
5,8,19,0,0,0,8,6,0.69,0,4.01366336503997
5,8,20,0,0,0,8,4,0.42,1,1.19334678445011
5,8,21,0,0,0,8,3,0.64,1,1.8073484278284
5,8,22,0,0,0,8,6,0.69,1,0.755080669652671
5,8,23,0,0,0,8,2,0.51,1,0.911798817571253
5,8,24,0,0,0,8,1,0.56,1,1.16117892181501
5,8,25,0,0,0,8,4,0.42,1,4.72875706292689
5,8,26,0,0,0,8,5,0.46,1,1.60112526128069
5,8,27,0,0,0,8,6,0.69,0,2.98156553599983
5,8,28,0,0,0,8,2,0.51,1,2.16445786366239
5,8,29,0,0,0,8,3,0.64,0,2.44269670173526
5,8,30,0,0,0,8,7,0.34,0,1.00835100794211
5,8,31,0,0,0,8,5,0.46,0,1.46334691159427
5,8,32,0,0,0,8,1,0.56,0,1.39138980442658
5,8,33,0,0,0,8,8,0.38,1,1.61140644317493
5,8,34,0,0,0,8,6,0.69,1,1.27116837445647
5,8,35,0,0,0,8,2,0.51,1,1.19893656298518
5,8,36,0,0,0,8,3,0.64,1,1.08898001397029
5,8,37,0,0,0,8,8,0.38,0,1.2044949461706
5,8,38,0,0,0,8,8,0.38,0,1.36320968018845
6,5,1,1,0,1,4,2,0.56,0,1.75159464264289
6,5,2,1,0,1,4,1,0.43,0,0.720472768880427
6,5,3,1,0,1,4,4,0.36,0,0.856786431744695
6,5,4,1,0,1,4,3,0.65,1,1.30390707869083
6,5,5,0,0,1,4,3,0.65,1,2.70501024276018
6,5,6,0,0,1,4,2,0.56,0,1.36103347921744
6,5,7,0,0,1,4,1,0.43,1,1.09398566838354
6,5,8,0,0,1,4,4,0.36,0,1.41193647123873
6,5,9,0,0,1,4,3,0.65,0,0.927870221436024
6,5,10,0,0,1,4,2,0.56,1,1.37881680345163
6,5,11,0,0,1,4,4,0.36,1,1.082050524652
6,5,12,0,0,1,4,1,0.43,0,1.0483748074621
6,5,13,0,0,1,4,3,0.65,1,1.18152031581849
6,5,14,0,0,1,4,1,0.43,0,1.46596656320617
6,5,15,0,0,1,4,4,0.36,0,1.29629837581888
6,5,16,0,0,1,4,2,0.56,0,1.04775868542492
6,5,17,0,0,1,4,3,0.65,0,1.08127350453287
6,5,18,0,0,1,4,1,0.43,1,1.11397658800706
6,5,19,0,0,1,4,2,0.56,1,1.79655557172373
6,5,20,0,0,1,4,4,0.36,0,1.23555493541062
6,5,21,0,0,1,4,3,0.65,0,2.01565874367952
6,5,22,0,0,1,4,1,0.43,0,2.03573871590197
6,5,23,0,0,1,4,3,0.65,0,2.7646089810878
6,5,24,0,0,1,4,4,0.36,0,1.22939703334123
6,5,25,0,0,1,4,2,0.56,0,1.46010630764067
6,5,26,0,0,1,4,3,0.65,1,1.48593212570995
6,5,27,0,0,1,4,4,0.36,0,1.66483339341357
6,5,28,0,0,1,4,1,0.43,0,3.71463907789439
6,5,29,0,0,1,4,3,0.65,1,1.46204795315862
6,5,30,0,0,1,4,2,0.56,0,1.23591084359214
6,5,31,0,0,1,4,3,0.65,1,1.26153893535957
6,5,32,0,0,1,4,3,0.65,1,1.35318690072745
6,5,33,0,0,1,4,1,0.43,0,1.29690453642979
6,5,34,0,0,1,4,4,0.36,1,2.73157776193693
7,3,1,1,1,0,4,3,0.36,0,1.18935089465231
7,3,2,1,1,0,4,1,0.43,0,0.971834365744144
7,3,3,1,1,0,4,2,0.56,1,0.712306507397443
7,3,4,1,1,0,4,1,0.43,0,1.11528882849962
7,3,5,0,1,0,4,2,0.56,0,1.92006590496749
7,3,6,0,1,0,4,4,0.65,1,1.07662194734439
7,3,7,0,1,0,4,3,0.36,1,0.876914099790156
7,3,8,0,1,0,4,1,0.43,0,0.844586546067148
7,3,9,0,1,0,4,2,0.56,1,1.02783146081492
7,3,10,0,1,0,4,4,0.65,1,1.24806846724823
7,3,11,0,1,0,4,3,0.36,1,0.990308073349297
7,3,12,0,1,0,4,1,0.43,0,0.724308967590332
7,3,13,0,1,0,4,3,0.36,0,1.04826613329351
7,3,14,0,1,0,4,4,0.65,1,1.11630070628598
7,3,15,0,1,0,4,2,0.56,1,0.670916733331978
7,3,16,0,1,0,4,1,0.43,0,0.997799347620457
7,3,17,0,1,0,4,4,0.65,1,1.6829415326938
7,3,18,0,1,0,4,3,0.36,0,0.912640740629286
7,3,19,0,1,0,4,2,0.56,0,0.854545328300446
7,3,20,0,1,0,4,4,0.65,1,0.879805135075003
7,3,21,0,1,0,4,1,0.43,1,4.11309179896489
7,3,22,0,1,0,4,3,0.36,0,1.14741956116632
7,3,23,0,1,0,4,2,0.56,0,0.707615102641284
7,3,24,0,1,0,4,4,0.65,0,0.690694832243025
7,3,25,0,1,0,4,4,0.65,1,1.5460371049121
7,3,26,0,1,0,4,1,0.43,0,1.32807863410562
7,3,27,0,1,0,4,3,0.36,1,0.9244149858132
7,3,28,0,1,0,4,3,0.36,0,1.01412402279675
7,3,29,0,1,0,4,1,0.43,0,1.01309463661164
7,3,30,0,1,0,4,4,0.65,1,2.17105348128825
7,3,31,0,1,0,4,2,0.56,1,0.77743344148621
7,3,32,0,1,0,4,3,0.36,0,0.936489895917475
7,3,33,0,1,0,4,1,0.43,1,1.1059766584076
7,3,34,0,1,0,4,4,0.65,1,1.64155930560082
8,2,1,1,1,1,8,8,0.38,1,1.60671534063295
8,2,2,1,1,1,8,4,0.34,0,1.24875371810049
8,2,3,1,1,1,8,2,0.56,1,0.825418531429023
8,2,4,1,1,1,8,3,0.42,0,0.78229268733412
8,2,5,1,1,1,8,5,0.69,1,0.758332744706422
8,2,6,1,1,1,8,6,0.46,1,1.11428449815139
8,2,7,1,1,1,8,1,0.64,0,1.0319426660426
8,2,8,1,1,1,8,7,0.51,1,1.20399866672233
8,2,9,0,1,1,8,8,0.38,1,1.40295515302569
8,2,10,0,1,1,8,4,0.34,0,1.49899717886001
8,2,11,0,1,1,8,7,0.51,0,1.12703198101372
8,2,12,0,1,1,8,6,0.46,0,1.52612286107615
8,2,13,0,1,1,8,5,0.69,0,1.12925950018689
8,2,14,0,1,1,8,3,0.42,1,1.16064913524315
8,2,15,0,1,1,8,2,0.56,1,1.11290343012661
8,2,16,0,1,1,8,1,0.64,0,1.53336388245225
8,2,17,0,1,1,8,6,0.46,0,0.929240723606199
8,2,18,0,1,1,8,7,0.51,0,1.4120122413151
8,2,19,0,1,1,8,8,0.38,0,2.1299752406776
8,2,20,0,1,1,8,5,0.69,0,1.36035154899582
8,2,21,0,1,1,8,4,0.34,1,1.71329453680664
8,2,22,0,1,1,8,3,0.42,1,1.54913824377581
8,2,23,0,1,1,8,5,0.69,1,0.896288595162332
8,2,24,0,1,1,8,8,0.38,1,0.93315540952608
8,2,25,0,1,1,8,7,0.51,0,1.45507167372853
8,2,26,0,1,1,8,6,0.46,1,1.64334065653384
8,2,27,0,1,1,8,2,0.56,0,0.934995323885232
8,2,28,0,1,1,8,3,0.42,1,1.17844604374841
8,2,29,0,1,1,8,1,0.64,0,0.98009420838207
8,2,30,0,1,1,8,4,0.34,1,1.46231661969796
8,2,31,0,1,1,8,7,0.51,0,2.09059835411608
8,2,32,0,1,1,8,8,0.38,0,1.15000781835988
8,2,33,0,1,1,8,5,0.69,0,1.18135458789766
8,2,34,0,1,1,8,2,0.56,1,1.49673071829602
8,2,35,0,1,1,8,5,0.69,0,2.60464871954173
8,2,36,0,1,1,8,3,0.42,0,6.03041066182777
8,2,37,0,1,1,8,6,0.46,0,1.16768820397556
8,2,38,0,1,1,8,8,0.38,0,0.955433316994458
