block_num,con_num,trial,forced_choice,show_points,even_uneven,num_segments,selected_segment,selected_prob,win,RT
2,7,1,1,0,0,4,2,0.43,1,2.37606127047911
2,7,2,1,0,0,4,1,0.65,1,1.11112741217948
2,7,3,1,0,0,4,3,0.36,1,1.10678769322112
2,7,4,1,0,0,4,3,0.36,1,1.69875782495365
2,7,5,0,0,0,4,2,0.43,1,2.02159203309566
2,7,6,0,0,0,4,4,0.56,0,1.3015977810137
2,7,7,0,0,0,4,1,0.65,1,1.15186933032237
2,7,8,0,0,0,4,2,0.43,1,1.93140128906816
2,7,9,0,0,0,4,3,0.36,0,1.33531542797573
2,7,10,0,0,0,4,4,0.56,0,1.44949658215046
2,7,11,0,0,0,4,4,0.56,1,1.49962009349838
2,7,12,0,0,0,4,1,0.65,1,1.5462195451837
2,7,13,0,0,0,4,1,0.65,1,1.63195857591927
2,7,14,0,0,0,4,2,0.43,1,0.962894135853276
2,7,15,0,0,0,4,2,0.43,1,1.86558342748322
2,7,16,0,0,0,4,3,0.36,1,1.89792031003162
2,7,17,0,0,0,4,3,0.36,1,1.53197448467836
2,7,18,0,0,0,4,4,0.56,1,1.16575546446256
2,7,19,0,0,0,4,4,0.56,1,1.24920841492712
2,7,20,0,0,0,4,1,0.65,1,1.09918322367594
2,7,21,0,0,0,4,1,0.65,1,1.84895719657652
2,7,22,0,0,0,4,2,0.43,0,2.25951343588531
2,7,23,0,0,0,4,3,0.36,1,1.79804368503392
2,7,24,0,0,0,4,2,0.43,0,1.40184057690203
2,7,25,0,0,0,4,3,0.36,1,0.954163077985868
2,7,26,0,0,0,4,4,0.56,0,1.86387090478092
2,7,27,0,0,0,4,4,0.56,1,1.67476862226613
2,7,28,0,0,0,4,1,0.65,1,2.17616644292139
2,7,29,0,0,0,4,1,0.65,1,1.68230788758956
2,7,30,0,0,0,4,1,0.65,1,3.19900853000581
2,7,31,0,0,0,4,4,0.56,1,1.23814146756195
2,7,32,0,0,0,4,4,0.56,1,4.39850518782623
2,7,33,0,0,0,4,1,0.65,1,1.39062873087823
2,7,34,0,0,0,4,4,0.56,1,1.182841447182
3,4,1,1,1,0,8,1,0.51,0,1.56997238169424
3,4,2,1,1,0,8,4,0.42,1,2.6124168606475
3,4,3,1,1,0,8,7,0.38,0,1.07751632598229
3,4,4,1,1,0,8,1,0.51,0,1.01875594141893
3,4,5,1,1,0,8,4,0.42,1,0.93777985451743
3,4,6,1,1,0,8,4,0.42,1,2.03244797163643
3,4,7,1,1,0,8,5,0.64,1,1.49824174377136
3,4,8,1,1,0,8,2,0.46,0,0.955410113325343
3,4,9,0,1,0,8,5,0.64,0,1.41298178466968
3,4,10,0,1,0,8,5,0.64,1,2.15119856968522
3,4,11,0,1,0,8,4,0.42,1,2.59899711911567
3,4,12,0,1,0,8,5,0.64,1,0.949113657232374
3,4,13,0,1,0,8,6,0.69,1,2.43170391628519
3,4,14,0,1,0,8,6,0.69,1,1.33750581485219
3,4,15,0,1,0,8,6,0.69,1,1.1321428688243
3,4,16,0,1,0,8,6,0.69,1,1.51585056935437
3,4,17,0,1,0,8,8,0.56,1,4.47054313193075
3,4,18,0,1,0,8,8,0.56,1,1.26484088157304
3,4,19,0,1,0,8,8,0.56,1,1.68277126201428
3,4,20,0,1,0,8,8,0.56,1,1.14248381275684
3,4,21,0,1,0,8,5,0.64,0,2.00509802252054
3,4,22,0,1,0,8,4,0.42,1,0.758398771751672
3,4,23,0,1,0,8,5,0.64,0,1.25896191503853
3,4,24,0,1,0,8,3,0.34,0,2.09938004449941
3,4,25,0,1,0,8,6,0.69,0,1.85753037501127
3,4,26,0,1,0,8,7,0.38,0,2.43276379047893
3,4,27,0,1,0,8,7,0.38,1,1.51567095541395
3,4,28,0,1,0,8,7,0.38,1,1.41543630999513
3,4,29,0,1,0,8,2,0.46,0,1.46536179259419
3,4,30,0,1,0,8,2,0.46,1,1.67148062726483
3,4,31,0,1,0,8,3,0.34,0,1.08076870022342
3,4,32,0,1,0,8,1,0.51,0,0.798896776745096
3,4,33,0,1,0,8,5,0.64,0,2.01563971163705
3,4,34,0,1,0,8,5,0.64,1,1.01911366009153
3,4,35,0,1,0,8,4,0.42,0,2.09429047442973
3,4,36,0,1,0,8,3,0.34,1,10.3798642600887
3,4,37,0,1,0,8,2,0.46,0,1.44197512767278
3,4,38,0,1,0,8,2,0.46,1,1.35991260176525
4,5,1,1,0,1,4,1,0.56,0,1.67321548843756
4,5,2,1,0,1,4,4,0.36,0,1.34415153763257
4,5,3,1,0,1,4,3,0.65,1,0.82425617845729
4,5,4,1,0,1,4,2,0.43,0,0.961411640280858
4,5,5,0,0,1,4,4,0.36,0,1.02953218529001
4,5,6,0,0,1,4,1,0.56,0,1.28259430429898
4,5,7,0,0,1,4,1,0.56,1,1.69901803904213
4,5,8,0,0,1,4,2,0.43,0,1.26578423311003
4,5,9,0,0,1,4,4,0.36,0,1.21486891014501
4,5,10,0,0,1,4,2,0.43,0,1.53325200895779
4,5,11,0,0,1,4,4,0.36,0,0.865879262331873
4,5,12,0,0,1,4,4,0.36,1,1.21966656995937
4,5,13,0,0,1,4,4,0.36,1,1.2422345567029
4,5,14,0,0,1,4,2,0.43,0,0.841552566271275
4,5,15,0,0,1,4,3,0.65,0,0.713052694685757
4,5,16,0,0,1,4,1,0.56,0,0.953812604071572
4,5,17,0,0,1,4,4,0.36,0,1.13253409578465
4,5,18,0,0,1,4,2,0.43,0,0.899229530710727
4,5,19,0,0,1,4,3,0.65,0,1.24922833847813
4,5,20,0,0,1,4,3,0.65,1,1.53247136669233
4,5,21,0,0,1,4,3,0.65,0,0.747157644247636
4,5,22,0,0,1,4,3,0.65,1,1.88209283351898
4,5,23,0,0,1,4,3,0.65,1,1.0098316851072
4,5,24,0,0,1,4,1,0.56,0,0.713421884691343
4,5,25,0,0,1,4,2,0.43,1,0.898286783136427
4,5,26,0,0,1,4,4,0.36,1,0.898439530516043
4,5,27,0,0,1,4,4,0.36,0,1.18156694155186
4,5,28,0,0,1,4,4,0.36,1,1.83455667155795
4,5,29,0,0,1,4,4,0.36,1,1.71574962325394
4,5,30,0,0,1,4,2,0.43,1,1.09776864922605
4,5,31,0,0,1,4,3,0.65,1,1.11571828904562
4,5,32,0,0,1,4,3,0.65,1,1.38226082548499
4,5,33,0,0,1,4,1,0.56,0,0.948958192719147
4,5,34,0,0,1,4,1,0.56,1,1.38250594609417
5,2,1,1,1,1,8,3,0.38,1,1.29126981762238
5,2,2,1,1,1,8,6,0.51,0,1.16479400079697
5,2,3,1,1,1,8,4,0.46,0,0.953936371952295
5,2,4,1,1,1,8,1,0.34,0,1.08311998494901
5,2,5,1,1,1,8,8,0.64,1,0.806739122141153
5,2,6,1,1,1,8,2,0.56,1,1.07511523226276
5,2,7,1,1,1,8,5,0.69,0,1.24579061451368
5,2,8,1,1,1,8,7,0.42,0,1.31222037179396
5,2,9,0,1,1,8,8,0.64,0,4.53704382921569
5,2,10,0,1,1,8,8,0.64,1,1.34074158594012
5,2,11,0,1,1,8,8,0.64,1,1.32668368611485
5,2,12,0,1,1,8,2,0.56,0,2.63260699808598
5,2,13,0,1,1,8,3,0.38,1,2.48206439730711
5,2,14,0,1,1,8,2,0.56,0,1.27395893982612
5,2,15,0,1,1,8,8,0.64,0,2.49480281234719
5,2,16,0,1,1,8,8,0.64,1,1.32123790658079
5,2,17,0,1,1,8,8,0.64,0,1.94949975190684
5,2,18,0,1,1,8,8,0.64,1,1.18035401776433
5,2,19,0,1,1,8,8,0.64,1,1.26619538315572
5,2,20,0,1,1,8,8,0.64,1,2.06502333329991
5,2,21,0,1,1,8,8,0.64,1,1.71583958133124
5,2,22,0,1,1,8,8,0.64,1,1.33239903789945
5,2,23,0,1,1,8,8,0.64,0,5.51625900296494
5,2,24,0,1,1,8,8,0.64,0,1.37764066713862
5,2,25,0,1,1,8,8,0.64,1,0.931977563537657
5,2,26,0,1,1,8,8,0.64,1,1.06636334513314
5,2,27,0,1,1,8,8,0.64,1,1.01550326519646
5,2,28,0,1,1,8,8,0.64,1,2.92380406404845
5,2,29,0,1,1,8,8,0.64,0,1.23788608377799
5,2,30,0,1,1,8,8,0.64,1,1.27495028916746
5,2,31,0,1,1,8,8,0.64,1,1.14166785147972
5,2,32,0,1,1,8,8,0.64,0,1.30203368491493
5,2,33,0,1,1,8,8,0.64,0,1.433168299729
5,2,34,0,1,1,8,8,0.64,0,2.11589397885837
5,2,35,0,1,1,8,8,0.64,1,2.44856772082858
5,2,36,0,1,1,8,8,0.64,1,1.5150080434978
5,2,37,0,1,1,8,8,0.64,0,1.34938570437953
5,2,38,0,1,1,8,8,0.64,0,1.36611004406586
6,8,1,1,0,0,8,6,0.46,1,2.29334549279884
6,8,2,1,0,0,8,7,0.42,1,1.05101705365814
6,8,3,1,0,0,8,7,0.42,1,0.930907123954967
6,8,4,1,0,0,8,6,0.46,0,2.70396844600327
6,8,5,1,0,0,8,5,0.38,1,0.868495591217652
6,8,6,1,0,0,8,2,0.64,1,0.98966056550853
6,8,7,1,0,0,8,1,0.51,1,1.09285869332962
6,8,8,1,0,0,8,7,0.42,1,0.90188087685965
6,8,9,0,0,0,8,5,0.38,1,1.39667252008803
6,8,10,0,0,0,8,5,0.38,1,1.83234847453423
6,8,11,0,0,0,8,5,0.38,1,1.23292450746521
6,8,12,0,0,0,8,8,0.56,0,1.2739815802779
6,8,13,0,0,0,8,1,0.51,0,0.949189125094563
6,8,14,0,0,0,8,1,0.51,1,1.23271923419088
6,8,15,0,0,0,8,2,0.64,0,0.881686815293506
6,8,16,0,0,0,8,2,0.64,1,1.11584115121514
6,8,17,0,0,0,8,2,0.64,1,1.17039735778235
6,8,18,0,0,0,8,3,0.34,0,1.01595396082848
6,8,19,0,0,0,8,4,0.69,0,1.2494526298251
6,8,20,0,0,0,8,4,0.69,1,1.51692644297145
6,8,21,0,0,0,8,4,0.69,1,1.16577961435542
6,8,22,0,0,0,8,4,0.69,1,1.04909080523066
6,8,23,0,0,0,8,4,0.69,0,1.21539416862652
6,8,24,0,0,0,8,4,0.69,1,0.975889444584027
6,8,25,0,0,0,8,4,0.69,1,0.816800833912566
6,8,26,0,0,0,8,4,0.69,0,1.0237117819488
6,8,27,0,0,0,8,4,0.69,1,1.21534435963258
6,8,28,0,0,0,8,4,0.69,1,1.07099859719165
6,8,29,0,0,0,8,4,0.69,0,1.14941540895961
6,8,30,0,0,0,8,4,0.69,0,1.89456560090184
6,8,31,0,0,0,8,4,0.69,1,1.57109957351349
6,8,32,0,0,0,8,5,0.38,1,2.10042210831307
6,8,33,0,0,0,8,5,0.38,1,1.14106591790915
6,8,34,0,0,0,8,4,0.69,0,1.21572290780023
6,8,35,0,0,0,8,4,0.69,1,1.73397668404505
6,8,36,0,0,0,8,8,0.56,1,1.08473832323216
6,8,37,0,0,0,8,2,0.64,0,0.821135420817882
6,8,38,0,0,0,8,5,0.38,0,0.916212273295969
7,1,1,1,1,1,4,1,0.65,1,1.12313167355023
7,1,2,1,1,1,4,2,0.56,1,0.836898296605796
7,1,3,1,1,1,4,3,0.43,1,1.02652915776707
7,1,4,1,1,1,4,4,0.36,0,0.789618726121262
7,1,5,0,1,1,4,3,0.43,0,1.64654837478884
7,1,6,0,1,1,4,3,0.43,1,0.993822179501876
7,1,7,0,1,1,4,1,0.65,0,1.35460115550086
7,1,8,0,1,1,4,2,0.56,0,1.06626101024449
7,1,9,0,1,1,4,3,0.43,0,0.782222548266873
7,1,10,0,1,1,4,3,0.43,1,1.57444401877001
7,1,11,0,1,1,4,3,0.43,1,1.32552117528394
7,1,12,0,1,1,4,3,0.43,0,1.24875953048468
7,1,13,0,1,1,4,3,0.43,0,1.51522810827009
7,1,14,0,1,1,4,3,0.43,1,2.33235345524736
7,1,15,0,1,1,4,3,0.43,0,1.29933524667285
7,1,16,0,1,1,4,4,0.36,1,1.24816967151128
7,1,17,0,1,1,4,4,0.36,1,1.09479248826392
7,1,18,0,1,1,4,4,0.36,1,1.06585861439817
7,1,19,0,1,1,4,4,0.36,0,0.869951824191958
7,1,20,0,1,1,4,4,0.36,0,0.947643538238481
7,1,21,0,1,1,4,2,0.56,1,1.43257481814362
7,1,22,0,1,1,4,2,0.56,1,1.53489661007188
7,1,23,0,1,1,4,2,0.56,1,1.2328176444862
7,1,24,0,1,1,4,2,0.56,0,1.12931462563574
7,1,25,0,1,1,4,2,0.56,0,1.09955935692415
7,1,26,0,1,1,4,4,0.36,1,1.90590121457353
7,1,27,0,1,1,4,4,0.36,0,0.932214231463149
7,1,28,0,1,1,4,4,0.36,0,1.03175728744827
7,1,29,0,1,1,4,4,0.36,0,0.999713221099228
7,1,30,0,1,1,4,1,0.65,1,1.24934063502587
7,1,31,0,1,1,4,1,0.65,0,1.43177334684879
7,1,32,0,1,1,4,1,0.65,1,0.949476507958025
7,1,33,0,1,1,4,3,0.43,0,1.73223186098039
7,1,34,0,1,1,4,3,0.43,1,1.16018712474033
8,3,1,1,1,0,4,1,0.56,0,1.42287686304189
8,3,2,1,1,0,4,1,0.56,1,1.15438060741872
8,3,3,1,1,0,4,3,0.36,0,1.23497361782938
8,3,4,1,1,0,4,4,0.65,0,0.760404412634671
8,3,5,0,1,0,4,2,0.43,0,1.11317229643464
8,3,6,0,1,0,4,1,0.56,1,1.06597604276612
8,3,7,0,1,0,4,1,0.56,1,1.71581694087945
8,3,8,0,1,0,4,4,0.65,0,1.4656793626491
8,3,9,0,1,0,4,4,0.65,1,1.21619654563256
8,3,10,0,1,0,4,4,0.65,1,1.83244416792877
8,3,11,0,1,0,4,1,0.56,0,2.4541846618522
8,3,12,0,1,0,4,1,0.56,0,1.35478107142262
8,3,13,0,1,0,4,2,0.43,0,2.02668130141683
8,3,14,0,1,0,4,3,0.36,0,1.1607470982708
8,3,15,0,1,0,4,4,0.65,0,1.96231001289561
8,3,16,0,1,0,4,3,0.36,1,3.04176768078469
8,3,17,0,1,0,4,3,0.36,0,1.23880317225121
8,3,18,0,1,0,4,2,0.43,1,1.27485338808037
8,3,19,0,1,0,4,2,0.43,0,1.2099003912881
8,3,20,0,1,0,4,2,0.43,0,1.08245707280003
8,3,21,0,1,0,4,2,0.43,0,0.99978959467262
8,3,22,0,1,0,4,2,0.43,0,0.948762579355389
8,3,23,0,1,0,4,2,0.43,0,0.912525504594669
8,3,24,0,1,0,4,4,0.65,1,2.49829215626232
8,3,25,0,1,0,4,1,0.56,0,2.64369809487835
8,3,26,0,1,0,4,3,0.36,0,2.59892678284086
8,3,27,0,1,0,4,4,0.65,0,0.848852144787088
8,3,28,0,1,0,4,1,0.56,0,1.45016824873164
8,3,29,0,1,0,4,2,0.43,0,0.734599144896492
8,3,30,0,1,0,4,3,0.36,0,5.98221005080268
8,3,31,0,1,0,4,2,0.43,0,1.99927490251139
8,3,32,0,1,0,4,4,0.65,0,0.865774512756616
8,3,33,0,1,0,4,1,0.56,0,2.09926654049195
8,3,34,0,1,0,4,4,0.65,1,1.34740904346108
