"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","stimulus","possible_responses","stim_duration","stimuli","key_presses","stim_durations","exp_stage","sequence","num_digits","mouse_click","response","condition","correct","responses"
"","-1","-1","1000","1000","feedback","poldrack-single-stim","29","130223","0.0-28.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","30","132224","0.0-29.0","digit-span","true","0","","<div class = centerbox><div class = center-text>9 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","9000","0","stim","poldrack-multi-stim-multi-response","31","142227","0.0-30.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","[800,800,800,800,800,800,800,800,800]","test","4,1,4,7,3,6,9,2,5","9","","","","",""
"","7453","","7453","500","response","single-stim-button","32","149681","0.0-31.0","digit-span","true","0","","","","7453","","","","test","4,1,4,7,3,6,9,2,5","9","SubmitButton","4,1,4,7,6,2,1,9","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","33","151183","0.0-32.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","34","153184","0.0-33.0","digit-span","true","0","","<div class = centerbox><div class = center-text>8 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","8000","0","stim","poldrack-multi-stim-multi-response","35","162188","0.0-34.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","[800,800,800,800,800,800,800,800]","test","8,5,8,2,5,1,7,2","8","","","","",""
"","8685","","8685","500","response","single-stim-button","36","170873","0.0-35.0","digit-span","true","0","","","","8685","","","","test","8,5,8,2,5,1,7,2","8","SubmitButton","8,9,5,2,8,7,2","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","37","172375","0.0-36.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","38","174377","0.0-37.0","digit-span","true","0","","<div class = centerbox><div class = center-text>8 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","8000","0","stim","poldrack-multi-stim-multi-response","39","183379","0.0-38.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","[800,800,800,800,800,800,800,800]","test","4,1,6,9,5,1,7,3","8","","","","",""
"","6286","","6286","500","response","single-stim-button","40","189666","0.0-39.0","digit-span","true","0","","","","6286","","","","test","4,1,6,9,5,1,7,3","8","SubmitButton","4,9,5,6,7,1,3","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","41","191167","0.0-40.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","42","193168","0.0-41.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","43","201170","0.0-42.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","9,4,9,5,8,3,8","7","","","","",""
"","5622","","5622","500","response","single-stim-button","44","206793","0.0-43.0","digit-span","true","0","","","","5622","","","","test","9,4,9,5,8,3,8","7","SubmitButton","9,4,9,5,8,3,8","forward","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","45","208294","0.0-44.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","46","210296","0.0-45.0","digit-span","true","0","","<div class = centerbox><div class = center-text>8 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","8000","0","stim","poldrack-multi-stim-multi-response","47","219299","0.0-46.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","[800,800,800,800,800,800,800,800]","test","9,6,1,4,1,7,4,7","8","","","","",""
"","9439","","9439","500","response","single-stim-button","48","228739","0.0-47.0","digit-span","true","0","","","","9439","","","","test","9,6,1,4,1,7,4,7","8","SubmitButton","8,9,4,6,4,7","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","49","230240","0.0-48.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","50","232241","0.0-49.0","digit-span","true","0","","<div class = centerbox><div class = center-text>8 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","8000","0","stim","poldrack-multi-stim-multi-response","51","241242","0.0-50.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","[800,800,800,800,800,800,800,800]","test","7,2,8,5,8,3,8,2","8","","","","",""
"","8176","","8176","500","response","single-stim-button","52","249418","0.0-51.0","digit-span","true","0","","","","8176","","","","test","7,2,8,5,8,3,8,2","8","SubmitButton","7,5,1,8,3,8,8","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","53","250920","0.0-52.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","54","252922","0.0-53.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","55","260924","0.0-54.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","5,9,4,1,8,3,9","7","","","","",""
"","11197","","11197","500","response","single-stim-button","56","272122","0.0-55.0","digit-span","true","0","","","","11197","","","","test","5,9,4,1,8,3,9","7","SubmitButton","5,7,4,8,9","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","57","273623","0.0-56.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"<div class = centerbox><p class = block-text>In these next trials, instead of reporting back the sequence you just saw, report the <strong>reverse</strong> of that sequence. So the last item should be first in your response, the second to last should be the second in your response, etc...</p><p class = block-text>Press <strong>enter</strong> to begin.</p></div>","5458","13","5458","1000","start_reverse","poldrack-text","58","280082","0.0-58.0","digit-span","true","0","","","","","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","59","282083","0.0-59.0","digit-span","true","0","","<div class = centerbox><div class = center-text>3 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","3000","0","stim","poldrack-multi-stim-multi-response","60","286085","0.0-60.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","[800,800,800]","test","4,8,5","3","","","","",""
"","3830","","3830","500","response","single-stim-button","61","289915","0.0-61.0","digit-span","true","0","","","","3830","","","","test","4,8,5","3","SubmitButton","5,8,4","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","62","291420","0.0-62.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","63","293420","0.0-63.0","digit-span","true","0","","<div class = centerbox><div class = center-text>4 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","4000","0","stim","poldrack-multi-stim-multi-response","64","298424","0.0-64.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","[800,800,800,800]","test","9,6,9,4","4","","","","",""
"","4811","","4811","500","response","single-stim-button","65","303236","0.0-65.0","digit-span","true","0","","","","4811","","","","test","9,6,9,4","4","SubmitButton","4,9,6,9","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","66","304738","0.0-66.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","67","306740","0.0-67.0","digit-span","true","0","","<div class = centerbox><div class = center-text>5 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","5000","0","stim","poldrack-multi-stim-multi-response","68","312742","0.0-68.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","[800,800,800,800,800]","test","8,3,7,1,6","5","","","","",""
"","15093","","15093","500","response","single-stim-button","69","327836","0.0-69.0","digit-span","true","0","","","","15093","","","","test","8,3,7,1,6","5","SubmitButton","6,1,7,3,8","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","70","329337","0.0-70.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","71","331338","0.0-71.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","72","338340","0.0-72.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","[800,800,800,800,800,800]","test","4,1,4,1,5,8","6","","","","",""
"","11359","","11359","500","response","single-stim-button","73","349699","0.0-73.0","digit-span","true","0","","","","11359","","","","test","4,1,4,1,5,8","6","SubmitButton","8,5,1,4,1,4","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","74","351201","0.0-74.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","75","353203","0.0-75.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","76","361206","0.0-76.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","4,9,6,2,9,5,2","7","","","","",""
"","14029","","14029","500","response","single-stim-button","77","375235","0.0-77.0","digit-span","true","0","","","","14029","","","","test","4,9,6,2,9,5,2","7","SubmitButton","2,5,9,6,9,4","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","78","376737","0.0-78.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","79","378738","0.0-79.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","80","386740","0.0-80.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","3,7,1,6,2,6,9","7","","","","",""
"","11871","","11871","500","response","single-stim-button","81","398611","0.0-81.0","digit-span","true","0","","","","11871","","","","test","3,7,1,6,2,6,9","7","SubmitButton","9,1,6,9,7,4","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","82","400113","0.0-82.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","83","402115","0.0-83.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","84","409117","0.0-84.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","[800,800,800,800,800,800]","test","5,9,5,1,9,4","6","","","","",""
"","7431","","7431","500","response","single-stim-button","85","416548","0.0-85.0","digit-span","true","0","","","","7431","","","","test","5,9,5,1,9,4","6","SubmitButton","4,9,1,9,6,4","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","86","418050","0.0-86.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","87","420052","0.0-87.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","88","427055","0.0-88.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","[800,800,800,800,800,800]","test","4,8,1,7,4,9","6","","","","",""
"","9916","","9916","500","response","single-stim-button","89","436972","0.0-89.0","digit-span","true","0","","","","9916","","","","test","4,8,1,7,4,9","6","SubmitButton","9,4,7,1,8,4","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","90","438474","0.0-90.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","91","440475","0.0-91.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","92","448479","0.0-92.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","4,1,4,8,5,2,9","7","","","","",""
"","16092","","16092","500","response","single-stim-button","93","464572","0.0-93.0","digit-span","true","0","","","","16092","","","","test","4,1,4,8,5,2,9","7","SubmitButton","9,2,5,8,4,1,4","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","94","466073","0.0-94.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
