"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","stimulus","possible_responses","stim_duration","correct_response","condition","exp_stage","responses"
"","693","50","1750","500","large_right","poldrack-single-stim","20","79500","0.0-1.0-18.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","practice_control","practice",""
"","691","51","1750","500","small_middle","poldrack-single-stim","21","81751","0.0-1.0-19.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","practice_control","practice",""
"","1599","51","1750","500","large_middle","poldrack-single-stim","22","84002","0.0-2.0-0.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >1<span class = big>3</span>1</div></div>","49,50,51,97,98,99","1750","51,99","practice_interference","practice",""
"","-1","-1","1750","500","small_left","poldrack-single-stim","23","86253","0.0-2.0-1.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>2</span>33</div></div>","49,50,51,97,98,99","1750","50,98","practice_interference","practice",""
"","1494","51","1750","500","small_middle","poldrack-single-stim","24","88504","0.0-2.0-2.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = small>3</span>2</div></div>","49,50,51,97,98,99","1750","51,99","practice_interference","practice",""
"","1055","49","1750","500","large_right","poldrack-single-stim","25","90755","0.0-2.0-3.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = big>1</span></div></div>","49,50,51,97,98,99","1750","49,97","practice_interference","practice",""
"","1036","49","1750","500","small_right","poldrack-single-stim","26","93006","0.0-2.0-4.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >22<span class = small>1</span></div></div>","49,50,51,97,98,99","1750","49,97","practice_interference","practice",""
"","930","49","1750","500","large_right","poldrack-single-stim","27","95257","0.0-2.0-5.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >22<span class = big>1</span></div></div>","49,50,51,97,98,99","1750","49,97","practice_interference","practice",""
"","1399","49","1750","500","large_middle","poldrack-single-stim","28","97508","0.0-2.0-6.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >3<span class = big>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","practice_interference","practice",""
"","1244","49","1750","500","small_middle","poldrack-single-stim","29","99759","0.0-2.0-7.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = small>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","practice_interference","practice",""
"","1615","49","1750","500","large_middle","poldrack-single-stim","30","102011","0.0-2.0-8.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = big>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","practice_interference","practice",""
"","1371","49","1750","500","small_middle","poldrack-single-stim","31","104262","0.0-2.0-9.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >3<span class = small>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","practice_interference","practice",""
"","1312","51","1750","500","large_left","poldrack-single-stim","32","106513","0.0-2.0-10.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>3</span>11</div></div>","49,50,51,97,98,99","1750","51,99","practice_interference","practice",""
"","1158","51","1750","500","small_middle","poldrack-single-stim","33","108764","0.0-2.0-11.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >1<span class = small>3</span>1</div></div>","49,50,51,97,98,99","1750","51,99","practice_interference","practice",""
"","1530","50","1750","500","large_right","poldrack-single-stim","34","111015","0.0-2.0-12.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >11<span class = big>2</span></div></div>","49,50,51,97,98,99","1750","50,98","practice_interference","practice",""
"","1335","51","1750","500","large_left","poldrack-single-stim","35","113267","0.0-2.0-13.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>3</span>22</div></div>","49,50,51,97,98,99","1750","51,99","practice_interference","practice",""
"","1140","51","1750","500","large_middle","poldrack-single-stim","36","115517","0.0-2.0-14.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = big>3</span>2</div></div>","49,50,51,97,98,99","1750","51,99","practice_interference","practice",""
"","1169","51","1750","500","small_left","poldrack-single-stim","37","117769","0.0-2.0-15.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>3</span>22</div></div>","49,50,51,97,98,99","1750","51,99","practice_interference","practice",""
"","1334","50","1750","500","small_right","poldrack-single-stim","38","120019","0.0-2.0-16.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >11<span class = small>2</span></div></div>","49,50,51,97,98,99","1750","50,98","practice_interference","practice",""
"","1165","49","1750","500","small_right","poldrack-single-stim","39","122272","0.0-2.0-17.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = small>1</span></div></div>","49,50,51,97,98,99","1750","49,97","practice_interference","practice",""
"","992","50","1750","500","large_right","poldrack-single-stim","40","124523","0.0-2.0-18.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = big>2</span></div></div>","49,50,51,97,98,99","1750","50,98","practice_interference","practice",""
"","1101","50","1750","500","small_right","poldrack-single-stim","41","126774","0.0-2.0-19.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = small>2</span></div></div>","49,50,51,97,98,99","1750","50,98","practice_interference","practice",""
"<div class = centerbox><p class = center-block-text>Starting test. Press <strong>enter</strong> to begin.</p></div>","5882","13","5882","1000","test_intro","poldrack-text","42","133157","0.0-3.0","multisource","true","0","","","","","","","",""
"","1056","49","1750","500","large_middle","poldrack-single-stim","43","135908","0.0-4.0-0.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","1046","51","1750","500","small_middle","poldrack-single-stim","44","138159","0.0-4.0-1.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","1281","50","1750","500","large_right","poldrack-single-stim","45","140411","0.0-4.0-2.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","758","51","1750","500","small_middle","poldrack-single-stim","46","142661","0.0-4.0-3.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","883","50","1750","500","large_right","poldrack-single-stim","47","144912","0.0-4.0-4.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","768","51","1750","500","small_middle","poldrack-single-stim","48","147163","0.0-4.0-5.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","814","50","1750","500","large_right","poldrack-single-stim","49","149415","0.0-4.0-6.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","650","51","1750","500","small_middle","poldrack-single-stim","50","151666","0.0-4.0-7.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","942","50","1750","500","large_right","poldrack-single-stim","51","153918","0.0-4.0-8.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","1059","49","1750","500","large_middle","poldrack-single-stim","52","156169","0.0-4.0-9.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","833","51","1750","500","small_middle","poldrack-single-stim","53","158420","0.0-4.0-10.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","796","49","1750","500","large_middle","poldrack-single-stim","54","160671","0.0-4.0-11.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","1009","50","1750","500","large_right","poldrack-single-stim","55","162923","0.0-4.0-12.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","790","49","1750","500","large_middle","poldrack-single-stim","56","165174","0.0-4.0-13.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","891","50","1750","500","large_right","poldrack-single-stim","57","167425","0.0-4.0-14.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","720","49","1750","500","large_middle","poldrack-single-stim","58","169676","0.0-4.0-15.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","1076","51","1750","500","small_middle","poldrack-single-stim","59","171927","0.0-4.0-16.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","970","51","1750","500","small_middle","poldrack-single-stim","60","174178","0.0-4.0-17.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","1006","49","1750","500","large_middle","poldrack-single-stim","61","176429","0.0-4.0-18.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","1028","50","1750","500","large_right","poldrack-single-stim","62","178680","0.0-4.0-19.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","1033","50","1750","500","large_right","poldrack-single-stim","63","180931","0.0-4.0-20.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","799","49","1750","500","large_middle","poldrack-single-stim","64","183183","0.0-4.0-21.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","1034","51","1750","500","small_middle","poldrack-single-stim","65","185435","0.0-4.0-22.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","823","49","1750","500","large_middle","poldrack-single-stim","66","187686","0.0-4.0-23.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","1629","50","1750","500","small_left","poldrack-single-stim","67","189937","0.0-6.0-0.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>2</span>11</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1137","51","1750","500","large_left","poldrack-single-stim","68","192188","0.0-6.0-1.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>3</span>22</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1109","51","1750","500","small_middle","poldrack-single-stim","69","194439","0.0-6.0-2.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = small>3</span>2</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1043","50","1750","500","small_left","poldrack-single-stim","70","196690","0.0-6.0-3.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>2</span>33</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","919","51","1750","500","small_left","poldrack-single-stim","71","198942","0.0-6.0-4.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>3</span>11</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1413","51","1750","500","large_middle","poldrack-single-stim","72","201192","0.0-6.0-5.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = big>3</span>2</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1129","49","1750","500","small_middle","poldrack-single-stim","73","203443","0.0-6.0-6.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >3<span class = small>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","982","51","1750","500","small_left","poldrack-single-stim","74","205695","0.0-6.0-7.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = small>3</span>22</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1042","49","1750","500","large_right","poldrack-single-stim","75","207946","0.0-6.0-8.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = big>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1039","50","1750","500","small_right","poldrack-single-stim","76","210198","0.0-6.0-9.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = small>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1212","49","1750","500","small_right","poldrack-single-stim","77","212448","0.0-6.0-10.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = small>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","993","49","1750","500","small_middle","poldrack-single-stim","78","214699","0.0-6.0-11.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = small>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1446","51","1750","500","small_middle","poldrack-single-stim","79","216950","0.0-6.0-12.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >1<span class = small>3</span>1</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1219","49","1750","500","large_left","poldrack-single-stim","80","219201","0.0-6.0-13.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>3</span>11</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1657","51","1750","500","large_middle","poldrack-single-stim","81","221452","0.0-6.0-14.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >1<span class = big>3</span>1</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1244","50","1750","500","small_right","poldrack-single-stim","82","223703","0.0-6.0-15.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >11<span class = small>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","-1","-1","1750","500","large_right","poldrack-single-stim","83","225954","0.0-6.0-16.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >22<span class = big>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1487","50","1750","500","large_right","poldrack-single-stim","84","228205","0.0-6.0-17.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = big>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1459","50","1750","500","large_left","poldrack-single-stim","85","230456","0.0-6.0-18.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>2</span>33</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1225","49","1750","500","large_middle","poldrack-single-stim","86","232707","0.0-6.0-19.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >3<span class = big>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1111","50","1750","500","large_right","poldrack-single-stim","87","234958","0.0-6.0-20.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >11<span class = big>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1524","50","1750","500","large_left","poldrack-single-stim","88","237209","0.0-6.0-21.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>2</span>11</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1273","49","1750","500","large_middle","poldrack-single-stim","89","239460","0.0-6.0-22.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >2<span class = big>1</span>2</div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","1117","49","1750","500","small_right","poldrack-single-stim","90","241711","0.0-6.0-23.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >22<span class = small>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
"","-1","-1","1750","500","large_right","poldrack-single-stim","91","243964","0.0-8.0-0.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","1112","51","1750","500","small_middle","poldrack-single-stim","92","246215","0.0-8.0-1.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","981","50","1750","500","large_right","poldrack-single-stim","93","248466","0.0-8.0-2.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","1481","51","1750","500","small_middle","poldrack-single-stim","94","250718","0.0-8.0-3.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","1382","49","1750","500","large_middle","poldrack-single-stim","95","252969","0.0-8.0-4.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","1161","51","1750","500","small_middle","poldrack-single-stim","96","255220","0.0-8.0-5.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","1103","50","1750","500","large_right","poldrack-single-stim","97","257472","0.0-8.0-6.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","1060","51","1750","500","small_middle","poldrack-single-stim","98","259723","0.0-8.0-7.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","793","51","1750","500","small_middle","poldrack-single-stim","99","261974","0.0-8.0-8.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","966","50","1750","500","large_right","poldrack-single-stim","100","264225","0.0-8.0-9.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","1202","49","1750","500","large_middle","poldrack-single-stim","101","266475","0.0-8.0-10.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","1072","50","1750","500","large_right","poldrack-single-stim","102","268726","0.0-8.0-11.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","725","50","1750","500","large_right","poldrack-single-stim","103","270978","0.0-8.0-12.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","1114","51","1750","500","small_middle","poldrack-single-stim","104","273229","0.0-8.0-13.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","1207","49","1750","500","large_middle","poldrack-single-stim","105","275480","0.0-8.0-14.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","772","49","1750","500","large_middle","poldrack-single-stim","106","277730","0.0-8.0-15.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","969","51","1750","500","small_middle","poldrack-single-stim","107","279982","0.0-8.0-16.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","726","51","1750","500","small_middle","poldrack-single-stim","108","282233","0.0-8.0-17.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >xx<span class = big>3</span></div></div>","49,50,51,97,98,99","1750","51,99","control","test",""
"","683","49","1750","500","large_middle","poldrack-single-stim","109","284484","0.0-8.0-18.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","1495","50","1750","500","large_right","poldrack-single-stim","110","286735","0.0-8.0-19.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","1109","49","1750","500","large_middle","poldrack-single-stim","111","288985","0.0-8.0-20.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","674","49","1750","500","large_middle","poldrack-single-stim","112","291237","0.0-8.0-21.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","902","50","1750","500","large_right","poldrack-single-stim","113","293488","0.0-8.0-22.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >x<span class = big>2</span>x</div></div>","49,50,51,97,98,99","1750","50,98","control","test",""
"","724","49","1750","500","large_middle","poldrack-single-stim","114","295739","0.0-8.0-23.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>1</span>xx</div></div>","49,50,51,97,98,99","1750","49,97","control","test",""
"","1183","51","1750","500","large_left","poldrack-single-stim","115","297991","0.0-9.0-0.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>3</span>11</div></div>","49,50,51,97,98,99","1750","51,99","interference","test",""
"","1100","50","1750","500","large_right","poldrack-single-stim","116","300242","0.0-9.0-1.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >11<span class = big>2</span></div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","898","50","1750","500","large_left","poldrack-single-stim","117","302493","0.0-9.0-2.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text ><span class = big>2</span>11</div></div>","49,50,51,97,98,99","1750","50,98","interference","test",""
"","1055","49","1750","500","large_right","poldrack-single-stim","118","304747","0.0-9.0-3.0","multisource","true","0","","<div class = centerbox><div class = center-ms-text >33<span class = big>1</span></div></div>","49,50,51,97,98,99","1750","49,97","interference","test",""
