"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","stimulus","possible_responses","stim_duration","stimuli","key_presses","stim_durations","exp_stage","sequence","num_digits","mouse_click","response","condition","correct","responses"
"","-1","-1","1000","1000","feedback","poldrack-single-stim","98","431460","0.0-98.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","99","433461","0.0-99.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","100","440464","0.0-100.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","[800,800,800,800,800,800]","test","9,4,1,8,2,9","6","","","","",""
"","7677","","7677","500","response","single-stim-button","101","448142","0.0-101.0","digit-span","true","0","","","","7677","","","","test","9,4,1,8,2,9","6","SubmitButton","9,2,8,1,4,9","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","102","449643","0.0-102.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","103","451644","0.0-103.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","104","459646","0.0-104.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","5,8,4,8,5,9,4","7","","","","",""
"","12308","","12308","500","response","single-stim-button","105","471955","0.0-105.0","digit-span","true","0","","","","12308","","","","test","5,8,4,8,5,9,4","7","SubmitButton","4,4,5,9,9,5,8","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","106","473456","0.0-106.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","107","475457","0.0-107.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","108","482458","0.0-108.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>""]","[-1]","[800,800,800,800,800,800]","test","5,1,7,4,7,1","6","","","","",""
"","11185","","11185","500","response","single-stim-button","109","493643","0.0-109.0","digit-span","true","0","","","","11185","","","","test","5,1,7,4,7,1","6","SubmitButton","1,7,4,7,1,5","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","110","495145","0.0-110.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","111","497146","0.0-111.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","112","505148","0.0-112.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","4,7,1,4,1,4,7","7","","","","",""
"","7336","","7336","500","response","single-stim-button","113","512484","0.0-113.0","digit-span","true","0","","","","7336","","","","test","4,7,1,4,1,4,7","7","SubmitButton","7,4,1,4,4,7,9","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","114","513986","0.0-114.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","24664","","","","post task questions","survey-text","115","539653","0.0-115.0","digit-span","true","0","","","","","","","","","","","","","","","{""Q0"":""In this task I was asked to repeat the numbers I saw on the screen in backwards order."",""Q1"":""no""}"
"<div class = centerbox><p class = center-block-text>Thanks for completing this task!</p><p class = center-block-text>Press <strong>enter</strong> to continue.</p></div>","1434","13","1434","0","end","poldrack-text","116","542088","0.0-116.0","digit-span","true","0","","","","","","","","","","","","","","",""
