"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","stimulus","possible_responses","stim_duration","stimuli","key_presses","stim_durations","exp_stage","sequence","num_digits","mouse_click","response","condition","correct","responses"
"","[-1]","","5000","0","stim","poldrack-multi-stim-multi-response","11","37016","0.0-10.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","[800,800,800,800,800]","test","6,1,9,5,2","5","","","","",""
"","3823","","3823","500","response","single-stim-button","12","40840","0.0-11.0","digit-span","true","0","","","","3823","","","","test","6,1,9,5,2","5","SubmitButton","6,1,9,5,2","forward","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","13","42342","0.0-12.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","14","44344","0.0-13.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","15","51345","0.0-14.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","[800,800,800,800,800,800]","test","5,1,9,1,5,2","6","","","","",""
"","4990","","4990","500","response","single-stim-button","16","56336","0.0-15.0","digit-span","true","0","","","","4990","","","","test","5,1,9,1,5,2","6","SubmitButton","5,1,9,5,1,2","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","17","57837","0.0-16.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","18","59839","0.0-17.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","19","66841","0.0-18.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","[800,800,800,800,800,800]","test","8,4,9,4,8,5","6","","","","",""
"","6738","","6738","500","response","single-stim-button","20","73579","0.0-19.0","digit-span","true","0","","","","6738","","","","test","8,4,9,4,8,5","6","SubmitButton","8,9,4,8,9,5","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","21","75080","0.0-20.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","22","77082","0.0-21.0","digit-span","true","0","","<div class = centerbox><div class = center-text>5 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","5000","0","stim","poldrack-multi-stim-multi-response","23","83082","0.0-22.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","[800,800,800,800,800]","test","4,7,4,7,2","5","","","","",""
"","4760","","4760","500","response","single-stim-button","24","87843","0.0-23.0","digit-span","true","0","","","","4760","","","","test","4,7,4,7,2","5","SubmitButton","4,7,4,7,2","forward","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","25","89344","0.0-24.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","26","91345","0.0-25.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","27","98348","0.0-26.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","[800,800,800,800,800,800]","test","8,1,8,5,1,6","6","","","","",""
"","8663","","8663","500","response","single-stim-button","28","107011","0.0-27.0","digit-span","true","0","","","","8663","","","","test","8,1,8,5,1,6","6","SubmitButton","8,1,5,8,1,6","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","29","108513","0.0-28.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","30","110514","0.0-29.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","31","117515","0.0-30.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","[800,800,800,800,800,800]","test","8,4,8,2,5,2","6","","","","",""
"","7679","","7679","500","response","single-stim-button","32","125195","0.0-31.0","digit-span","true","0","","","","7679","","","","test","8,4,8,2,5,2","6","SubmitButton","8,4,8,5,4,2","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","33","126697","0.0-32.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","34","128698","0.0-33.0","digit-span","true","0","","<div class = centerbox><div class = center-text>5 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","5000","0","stim","poldrack-multi-stim-multi-response","35","134702","0.0-34.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","[800,800,800,800,800]","test","6,3,7,2,5","5","","","","",""
"","4632","","4632","500","response","single-stim-button","36","139334","0.0-35.0","digit-span","true","0","","","","4632","","","","test","6,3,7,2,5","5","SubmitButton","6,3,7,2,5","forward","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","37","140836","0.0-36.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","38","142837","0.0-37.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","39","149839","0.0-38.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","[800,800,800,800,800,800]","test","8,3,9,1,9,5","6","","","","",""
"","6990","","6990","500","response","single-stim-button","40","156830","0.0-39.0","digit-span","true","0","","","","6990","","","","test","8,3,9,1,9,5","6","SubmitButton","8,3,9,1,9,5","forward","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","41","158332","0.0-40.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","42","160333","0.0-41.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","43","168335","0.0-42.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","6,1,8,1,9,6,2","7","","","","",""
"","6534","","6534","500","response","single-stim-button","44","174870","0.0-43.0","digit-span","true","0","","","","6534","","","","test","6,1,8,1,9,6,2","7","SubmitButton","6,1,8,9,6,2","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","45","176372","0.0-44.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","46","178373","0.0-45.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","47","186374","0.0-46.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","8,5,9,4,8,3,6","7","","","","",""
"","7759","","7759","500","response","single-stim-button","48","194134","0.0-47.0","digit-span","true","0","","","","7759","","","","test","8,5,9,4,8,3,6","7","SubmitButton","8,5,9,4,8,3,5","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","49","195637","0.0-48.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","50","197638","0.0-49.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","51","204639","0.0-50.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","[800,800,800,800,800,800]","test","4,8,2,5,2,8","6","","","","",""
"","7464","","7464","500","response","single-stim-button","52","212103","0.0-51.0","digit-span","true","0","","","","7464","","","","test","4,8,2,5,2,8","6","SubmitButton","4,8,5,2,5,8","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","53","213605","0.0-52.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","54","215606","0.0-53.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","55","222607","0.0-54.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","[800,800,800,800,800,800]","test","6,9,1,6,3,8","6","","","","",""
"","9087","","9087","500","response","single-stim-button","56","231696","0.0-55.0","digit-span","true","0","","","","9087","","","","test","6,9,1,6,3,8","6","SubmitButton","6,9,1,6,3,9,8","forward","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","57","233197","0.0-56.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"<div class = centerbox><p class = block-text>In these next trials, instead of reporting back the sequence you just saw, report the <strong>reverse</strong> of that sequence. So the last item should be first in your response, the second to last should be the second in your response, etc...</p><p class = block-text>Press <strong>enter</strong> to begin.</p></div>","5741","13","5741","1000","start_reverse","poldrack-text","58","239940","0.0-58.0","digit-span","true","0","","","","","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","59","241941","0.0-59.0","digit-span","true","0","","<div class = centerbox><div class = center-text>3 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","3000","0","stim","poldrack-multi-stim-multi-response","60","245943","0.0-60.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","[800,800,800]","test","7,2,8","3","","","","",""
"","2632","","2632","500","response","single-stim-button","61","248576","0.0-61.0","digit-span","true","0","","","","2632","","","","test","7,2,8","3","SubmitButton","8,2,7","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","62","250078","0.0-62.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","63","252079","0.0-63.0","digit-span","true","0","","<div class = centerbox><div class = center-text>4 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","4000","0","stim","poldrack-multi-stim-multi-response","64","257082","0.0-64.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","[800,800,800,800]","test","6,2,5,9","4","","","","",""
"","3534","","3534","500","response","single-stim-button","65","260618","0.0-65.0","digit-span","true","0","","","","3534","","","","test","6,2,5,9","4","SubmitButton","9,5,2,6","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","66","262119","0.0-66.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","67","264121","0.0-67.0","digit-span","true","0","","<div class = centerbox><div class = center-text>5 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","5000","0","stim","poldrack-multi-stim-multi-response","68","270122","0.0-68.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>""]","[-1]","[800,800,800,800,800]","test","4,7,4,7,3","5","","","","",""
"","4631","","4631","500","response","single-stim-button","69","274754","0.0-69.0","digit-span","true","0","","","","4631","","","","test","4,7,4,7,3","5","SubmitButton","3,7,4,7,4","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","70","276256","0.0-70.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","71","278257","0.0-71.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","72","285259","0.0-72.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>""]","[-1]","[800,800,800,800,800,800]","test","6,2,5,1,6,9","6","","","","",""
"","15878","","15878","500","response","single-stim-button","73","301137","0.0-73.0","digit-span","true","0","","","","15878","","","","test","6,2,5,1,6,9","6","SubmitButton","9,6,1,5,2,6","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","74","302639","0.0-74.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","75","304641","0.0-75.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","76","312642","0.0-76.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","9,5,1,6,1,7,2","7","","","","",""
"","9377","","9377","500","response","single-stim-button","77","322020","0.0-77.0","digit-span","true","0","","","","9377","","","","test","9,5,1,6,1,7,2","7","SubmitButton","2,7,5,1,9,6,9","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","78","323521","0.0-78.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","79","325522","0.0-79.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","80","333524","0.0-80.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","7,1,7,3,9,1,8","7","","","","",""
"","7319","","7319","500","response","single-stim-button","81","340843","0.0-81.0","digit-span","true","0","","","","7319","","","","test","7,1,7,3,9,1,8","7","SubmitButton","8,1,9,4,7,3,7","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","82","342345","0.0-82.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","83","344347","0.0-83.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","84","351348","0.0-84.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>6</div></div>""]","[-1]","[800,800,800,800,800,800]","test","9,4,9,6,2,6","6","","","","",""
"","4845","","4845","500","response","single-stim-button","85","356195","0.0-85.0","digit-span","true","0","","","","4845","","","","test","9,4,9,6,2,6","6","SubmitButton","6,2,6,9,4,9","reverse","true",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","86","357697","0.0-86.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:green"">Correct!</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","87","359698","0.0-87.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","88","367700","0.0-88.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","8,1,8,4,1,8,5","7","","","","",""
"","6831","","6831","500","response","single-stim-button","89","374532","0.0-89.0","digit-span","true","0","","","","6831","","","","test","8,1,8,4,1,8,5","7","SubmitButton","5,8,4,1,8,1,8","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","90","376034","0.0-90.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","91","378035","0.0-91.0","digit-span","true","0","","<div class = centerbox><div class = center-text>7 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","7000","0","stim","poldrack-multi-stim-multi-response","92","386038","0.0-92.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>1</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>5</div></div>""]","[-1]","[800,800,800,800,800,800,800]","test","7,4,7,1,4,8,5","7","","","","",""
"","5495","","5495","500","response","single-stim-button","93","391534","0.0-93.0","digit-span","true","0","","","","5495","","","","test","7,4,7,1,4,8,5","7","SubmitButton","5,8,4,1,7","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","94","393035","0.0-94.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
"","-1","-1","1000","1000","test_intro","poldrack-single-stim","95","395036","0.0-95.0","digit-span","true","0","","<div class = centerbox><div class = center-text>6 Digits</p></div>","none","1000","","","","","","","","","","",""
"","[-1]","","6000","0","stim","poldrack-multi-stim-multi-response","96","402037","0.0-96.0","digit-span","true","0","","","none","","[""<div class = centerbox><div class = digit-span-text>7</div></div>"",""<div class = centerbox><div class = digit-span-text>2</div></div>"",""<div class = centerbox><div class = digit-span-text>8</div></div>"",""<div class = centerbox><div class = digit-span-text>3</div></div>"",""<div class = centerbox><div class = digit-span-text>9</div></div>"",""<div class = centerbox><div class = digit-span-text>4</div></div>""]","[-1]","[800,800,800,800,800,800]","test","7,2,8,3,9,4","6","","","","",""
"","5208","","5208","500","response","single-stim-button","97","407245","0.0-97.0","digit-span","true","0","","","","5208","","","","test","7,2,8,3,9,4","6","SubmitButton","4,9,3,2,7,5,6","reverse","false",""
"","-1","-1","1000","1000","feedback","poldrack-single-stim","98","408746","0.0-98.0","digit-span","true","0","","<div class = centerbox><div class = center-text><span style=""color:red"">Incorrect</span></div></div>","none","1000","","","","","","","","","","",""
